t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,event_type,event_message
,navigating,0.0,0.0,-0.0008818007066911382,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,going to waypoint 1/1
5228.69883532,navigating,0.0,0.0,-0.0009515579025358711,-6.061141791428949,-6.396352948447891,0.40090580763042366,0.40185736553295953,3.100480556488037,-0.20567804008653096,0.20567804008653096,0.014095827999881294,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
,turning,0.0,0.0,-0.0009515579025358711,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,final alignment at waypoint 1/1
5228.817044896,turning,0.0,0.0,-0.0009515579025358711,-6.061141791428949,-6.396352948447891,0.40090580763042366,0.40185736553295953,3.100480556488037,-0.20567804008653096,0.20567804008653096,0.13229132999913418,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5228.917361866,turning,4.919958617880447e-05,-3.092521711692812e-08,-0.0012167814334379523,-6.06109649917729,-6.396333733553248,0.4006405840995216,0.401185961649441,3.10050368309021,-0.20584171855659864,0.20584171855659864,0.006556622999596584,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5229.041088466,turning,4.919958617880447e-05,-3.092521711692812e-08,-0.0012667783276991695,-6.06109649917729,-6.396333733553248,0.40059058720526036,0.401185961649441,3.1005024909973145,-0.20590421467251785,0.20590421467251785,0.053202312999928836,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5229.15729586,turning,4.919958617880447e-05,-3.092521711692812e-08,-0.0012667783276991695,-6.06109649917729,-6.396333733553248,0.40059058720526036,0.401185961649441,3.1005024909973145,-0.20590421467251785,0.20590421467251785,0.1704079740002271,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5229.257325228,turning,4.919958617880447e-05,-3.092521711692812e-08,-0.0013016180868304361,-6.06109649917729,-6.396333733553248,0.4005557474461291,0.401185961649441,3.1004786491394043,-0.20594776436989837,0.20594776436989837,0.09165414999915811,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5229.37589559,turning,0.00024684003382404016,-5.125066249760454e-07,-0.0019469521412385782,-6.060914415175666,-6.396256873974673,0.39991041339172095,0.3985004220931137,3.1004581451416016,-0.20608304716810294,0.20608304716810294,0.08961815400016349,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5229.496639796,turning,0.00024684003382404016,-5.125066249760454e-07,-0.0022334664071453902,-6.060914415175666,-6.396256873974673,0.39962389912581414,0.3985004220931137,3.1007590293884277,-0.20644118994638033,0.20644118994638033,0.025536362999446283,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
