local_t,bridge_t,event_type,mission_state,event_message,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,use_pixhawk_yaw,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,nearest_path_error_m
1.116037099971436,9803.595609242,odom,idle,,0.021402595709128794,-0.016914540991593178,0.040647838479218046,1.2126096824449688,-3.1209792625004686,0.6468447898175317,0.34971338286410364,0.7641414403915405,0.012303831024142096,-0.012303831024142096,0.06616099600068992,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.116142899962142,9803.715560464,odom,idle,,0.021402595709128794,-0.016914540991593178,0.04061179202143694,1.2126096824449688,-3.1209792625004686,0.6468087433597506,0.34971338286410364,0.7641609907150269,0.012258774569304774,-0.012258774569304774,0.008613074000095367,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.1161954998970032,9803.835894196,odom,idle,,0.021402595709128794,-0.016914540991593178,0.040579874456568965,1.2126096824449688,-3.1209792625004686,0.6467768257948826,0.34971338286410364,0.7641772627830505,0.012218879040377328,-0.012218879040377328,0.014764032001039595,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.116241099894978,9803.9561698,odom,idle,,0.021402595709128794,-0.016914540991593178,0.04056236748058706,1.2126096824449688,-3.1209792625004686,0.6467593188189007,0.34971338286410364,0.7641603946685791,0.012196996101224909,-0.012196996101224909,0.09046178500102542,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.1162827999796718,9804.075563145,odom,idle,,0.021402595709128794,-0.016914540991593178,0.040543987978908236,1.2126096824449688,-3.1209792625004686,0.6467409393172219,0.34971338286410364,0.764177143573761,0.012174022542359421,-0.012174022542359421,0.05466239199995471,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.1163223999319598,9804.196247297,odom,idle,,0.021402595709128794,-0.016914540991593178,0.04044969012238031,1.2126096824449688,-3.1209792625004686,0.646646641460694,0.34971338286410364,0.764241635799408,0.01205615439550031,-0.01205615439550031,0.07176183900082833,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.1163597999839112,9804.315975729,odom,idle,,0.021402595709128794,-0.016914540991593178,0.04042771259474798,1.2126096824449688,-3.1209792625004686,0.6466246639330616,0.34971338286410364,0.7642350792884827,0.012028683452913651,-0.012028683452913651,0.0766576959995291,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.116400899947621,9804.435942935,odom,idle,,0.021402595709128794,-0.016914540991593178,0.04036466136681971,1.2126096824449688,-3.1209792625004686,0.6465616127051333,0.34971338286410364,0.7642579078674316,0.01194987217993487,-0.01194987217993487,0.006682930001261411,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.1164392998907715,9804.555819457,odom,idle,,0.021402595709128794,-0.016914540991593178,0.04036466136681971,1.2126096824449688,-3.1209792625004686,0.6465616127051333,0.34971338286410364,0.7642579078674316,0.01194987217993487,-0.01194987217993487,0.12637758600067173,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
1.1164750999305397,9804.676167413,odom,idle,,0.021402595709128794,-0.016914540991593178,0.04032206489433099,1.2126096824449688,-3.1209792625004686,0.6465190162326446,0.34971338286410364,0.7642809748649597,0.011896628445061038,-0.011896628445061038,0.06894954800009145,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.004059721765626943
2.0143772999290377,9804.796499092,odom,idle,,0.0,0.0,-7.363532484827573e-05,1.2126096824449688,-3.1209792625004686,0.6464453809077964,0.34971338286410364,0.7643172740936279,0.011804584289016316,-0.011804584289016316,0.07455392700103403,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.014481799909845,9804.915250694,odom,idle,,0.0,0.0,-0.00012916789061601097,1.2126096824449688,-3.1209792625004686,0.6463898483420286,0.34971338286410364,0.7643561363220215,0.011735168581875155,-0.011735168581875155,0.004117669999686768,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.0145268999040127,9805.01570945,odom,idle,,0.0,0.0,-0.00012916789061601097,1.2126096824449688,-3.1209792625004686,0.6463898483420286,0.34971338286410364,0.7643561363220215,0.011735168581875155,-0.011735168581875155,0.10452633500062802,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.0145654999651015,9805.11637072,odom,idle,,0.0,0.0,-0.00020675767091715702,1.2126096824449688,-3.1209792625004686,0.6463122585617275,0.34971338286410364,0.7644121646881104,0.011638181356759855,-0.011638181356759855,0.09081490900098288,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.014602099894546,9805.216381321,odom,idle,,0.0,0.0,-0.0002706786616383239,1.2126096824449688,-3.1209792625004686,0.6462483375710063,0.34971338286410364,0.7644657492637634,0.011558280118787774,-0.011558280118787774,0.08247146100075042,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.0146359999198467,9805.335278329,odom,idle,,0.0,0.0,-0.00031366699732426895,1.2126096824449688,-3.1209792625004686,0.6462053492353204,0.34971338286410364,0.7644753456115723,0.011504544699611255,-0.011504544699611255,0.0013570819992310135,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.014684999943711,9805.45604426,odom,idle,,0.0,0.0,-0.00037011572579037644,1.2126096824449688,-3.1209792625004686,0.6461489005068543,0.34971338286410364,0.7645103931427002,0.011433983789803573,-0.011433983789803573,0.024088109999865992,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.0147208999842405,9805.575254206,odom,idle,,0.0,0.0,-0.00037011572579037644,1.2126096824449688,-3.1209792625004686,0.6461489005068543,0.34971338286410364,0.7645103931427002,0.011433983789803573,-0.011433983789803573,0.14350834700053383,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2571545999962837,9805.709596936,odom,idle,,0.0,0.0,-0.0004208812662416239,1.2126096824449688,-3.1209792625004686,0.646098134966403,0.34971338286410364,0.7645583748817444,0.011370526865171381,-0.011370526865171381,0.09428522500093095,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2572609999915585,9805.819210941,odom,idle,,0.0,0.0,-0.00048096509625505934,1.2126096824449688,-3.1209792625004686,0.6460380511363896,0.34971338286410364,0.7645784020423889,0.011295422079088279,-0.011295422079088279,0.10035414900085016,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.257305399980396,9805.935454488,odom,idle,,0.0,0.0,-0.000542457096796567,1.2126096824449688,-3.1209792625004686,0.6459765591358481,0.34971338286410364,0.7646099328994751,0.011218557080300636,-0.011218557080300636,0.023628545999599737,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2573423999128863,9806.035964708,odom,idle,,0.0,0.0,-0.0006575705408496946,1.2126096824449688,-3.1209792625004686,0.6458614456917949,0.34971338286410364,0.7646914124488831,0.011074665280105658,-0.011074665280105658,0.009789325000383542,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2573783999541774,9806.155918786,odom,idle,,0.0,0.0,-0.0006575705408496946,1.2126096824449688,-3.1209792625004686,0.6458614456917949,0.34971338286410364,0.7646914124488831,0.011074665280105658,-0.011074665280105658,0.12937942999997176,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.257420999929309,9806.274898942,odom,idle,,0.0,0.0,-0.0006748762882443637,1.2126096824449688,-3.1209792625004686,0.6458441399444003,0.34971338286410364,0.7646857500076294,0.011053033096762485,-0.011053033096762485,0.07087650900029985,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.257458999985829,9806.375910394,odom,idle,,0.0,0.0,-0.0007132813209451694,1.2126096824449688,-3.1209792625004686,0.6458057349116995,0.34971338286410364,0.7647112011909485,0.01100502680805523,-0.01100502680805523,0.0631747669995093,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.257506800000556,9806.477325262,odom,idle,,0.0,0.0,-0.0007953492731619383,1.2126096824449688,-3.1209792625004686,0.6457236669594827,0.34971338286410364,0.7647736668586731,0.010902441873261816,-0.010902441873261816,0.03447407100065902,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2575530998874456,9806.595882169,odom,idle,,0.0,0.0,-0.0007953492731619383,1.2126096824449688,-3.1209792625004686,0.6457236669594827,0.34971338286410364,0.7647736668586731,0.010902441873261816,-0.010902441873261816,0.15415045300142083,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.257589599932544,9806.716131742,odom,idle,,0.0,0.0,-0.0008191749647679103,1.2126096824449688,-3.1209792625004686,0.6456998412678767,0.34971338286410364,0.764782190322876,0.010872659760573989,-0.010872659760573989,0.09381316199869616,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
