local_t,bridge_t,event_type,mission_state,mission_index,mission_total,event_message,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,use_pixhawk_yaw,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,cmd_linear_x_mps,cmd_angular_z_radps,cmd_age_s,actual_left_mps,actual_right_mps,cmd_left_mps,cmd_right_mps,turn_abs_balance_error_mps,turn_linear_leak_ratio,nearest_segment,along_track_m,segment_progress_m,segment_ratio,nearest_path_x_m,nearest_path_y_m,nearest_path_yaw_rad,cross_track_error_m,signed_cross_track_error_m,heading_error_rad,distance_to_waypoint_m,turn_kind,turn_target_yaw_rad,turn_yaw_error_rad
1.0976713000563905,1412.863436004,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10364603875518652,-0.2297703662502989,0.1957609034291636,-0.5128290277717465,-0.5272853450790985,3.075340509414673,0.10621181030571464,-0.10621181030571464,0.003606337999826792,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,60.166633204999926,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10364603875518652,,,,
1.0979223999893293,1412.963993298,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10363981754756502,-0.2297703662502989,0.1957609034291636,-0.512835248979368,-0.5272853450790985,3.0753448009490967,0.10620403394848112,-0.10620403394848112,0.05495692300019073,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,60.26697405699997,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10363981754756502,,,,
1.0980988000519574,1413.064042747,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10363981754756502,-0.2297703662502989,0.1957609034291636,-0.512835248979368,-0.5272853450790985,3.0753448009490967,0.10620403394848112,-0.10620403394848112,0.15497994600013953,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,60.36699663599984,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10363981754756502,,,,
1.0982446999987587,1413.183676843,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10364664226403952,-0.2297703662502989,0.1957609034291636,-0.5128284242628935,-0.5272853450790985,3.075329065322876,0.10621256467700008,-0.10621256467700008,0.10259607900002266,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,60.486342198999864,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10364664226403952,,,,
1.0983772999607027,1413.283756569,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10365619211598742,-0.2297703662502989,0.1957609034291636,-0.5128188744109456,-0.5272853450790985,3.0753374099731445,0.10622450175788258,-0.10622450175788258,0.09398031199998513,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,60.58635779699989,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10365619211598742,,,,
1.0984849999658763,1413.404334226,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.1036554532154923,-0.2297703662502989,0.1957609034291636,-0.5128196133114408,-0.5272853450790985,3.0753378868103027,0.10622357815038416,-0.10622357815038416,0.015849312000000282,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,60.70717552399992,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.1036554532154923,,,,
1.0986006000312045,1413.504579765,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10362841629711661,-0.2297703662502989,0.1957609034291636,-0.5128466502298165,-0.5272853450790985,3.0753753185272217,0.10618978266417983,-0.10618978266417983,0.005854583999962415,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,60.80771872499986,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10362841629711661,,,,
1.098694400046952,1413.623891143,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10362841629711661,-0.2297703662502989,0.1957609034291636,-0.5128466502298165,-0.5272853450790985,3.0753753185272217,0.10618978266417983,-0.10618978266417983,0.12511457400000836,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,60.92698590099985,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10362841629711661,,,,
1.0987818000139669,1413.724372271,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10364847655842202,-0.2297703662502989,0.1957609034291636,-0.512826589968511,-0.5272853450790985,3.0753612518310547,0.10621485750004653,-0.10621485750004653,0.047494492000168975,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,61.02701373899981,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10364847655842202,,,,
1.0988622000440955,1413.844073783,odom,idle,,3,,-0.3373720396514418,0.0008640263435916729,0.10365135781998458,-0.2297703662502989,0.1957609034291636,-0.5128237087069485,-0.5272853450790985,3.0753591060638428,0.10621845900639895,-0.10621845900639895,0.05262044300002344,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,61.146950727999865,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3373731460565533,0.0008640263435916729,-0.10365135781998458,,,,
