t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,linear_x_mps,angular_z_radps,event_type,event_message
5850.045877722,navigating,0.07188302269864227,0.012147497117998656,-0.12521656037893814,0.11372824865192292,-0.048507753933458624,-1.0036838384345352,-0.6120428382552366,-3.122403860092163,0.08749557899955107,pixhawk_fused,0.8,0.2,0.1979270875453949,0.2891238033771515,odom,
5850.163486534,navigating,0.0918535926069799,0.017764124085990395,-0.14909103293885861,0.13079955959444842,-0.06029505657931368,-1.0275583109944557,-0.6012745564335006,3.128952980041504,0.028219221000654215,pixhawk_fused,0.8,0.2,0.20325665175914764,-0.03381798416376114,odom,
5850.263752313,navigating,0.1092457207359363,0.022558863552216604,-0.16277654207892422,0.14559231207872966,-0.07062221114104146,-1.0412438201345213,-0.6296875835705944,3.1186347007751465,0.01436093400025129,pixhawk_fused,0.8,0.2,0.203175351023674,-0.5070661306381226,odom,
5850.385557501,navigating,0.12860172909033896,0.02695749245957723,-0.15239311156750324,0.16133376099477936,-0.0827139348272564,-1.0308603896231003,-0.6987210699274858,-3.1356639862060547,0.09113530899958278,pixhawk_fused,0.8,0.2,0.17313537001609802,-0.6453481912612915,odom,
5850.505141419,navigating,0.1440909933579273,0.029259026293478207,-0.13340412045568306,0.1729926816563496,-0.09316783049093082,-1.0118713985112802,-0.7804386070406579,-3.0925066471099854,0.055136187999778485,pixhawk_fused,0.8,0.2,0.1280798614025116,-0.6733956336975098,odom,
5850.623467916,navigating,0.15337507731246638,0.02982343815764281,-0.0482778909083601,0.17935346943605326,-0.09995407794065679,-0.9267451689639572,-0.8731730629442912,-2.963451385498047,0.0713102820000131,pixhawk_fused,0.8,0.2,0.05817388743162155,-0.7646409869194031,odom,
5850.725725428,navigating,0.15819987213311737,0.02970877029773776,-0.006751066956306784,0.18234502213832027,-0.10374121488154428,-0.8852183450119039,-0.9459174056434971,-2.893371820449829,0.057969380999566056,pixhawk_fused,0.8,0.2,0.05276384949684143,-0.6935311555862427,odom,
5850.844622256,navigating,0.16346644577408465,0.029176694355112998,0.06045014760529732,0.18529727164699789,-0.10813486092588655,-0.8180171304502998,-1.0257070882055284,-2.7897212505340576,0.033905924999999115,pixhawk_fused,0.8,0.2,0.05010204762220383,-0.6585442423820496,odom,
5850.944842479,navigating,0.16773362634710332,0.02842951973211516,0.06810873745819646,0.18744600219493654,-0.11189651707608889,-0.8103585405974006,-1.0910017372605834,-2.7642977237701416,0.08644997300052637,pixhawk_fused,0.8,0.2,0.04880884662270546,-0.6415463089942932,odom,
5851.045650997,navigating,0.1719381397599512,0.02740676871515557,0.1070172257965043,0.189342602236116,-0.11578584362001748,-0.7714500522590928,-1.1562210912924304,-2.7006373405456543,0.010012225999162183,pixhawk_fused,0.8,0.2,0.0451006256043911,-0.5928052663803101,odom,
5851.164099752,navigating,0.1769806009525164,0.02578607608882827,0.14252719399287295,0.19131381855851118,-0.12070187511685318,-0.7359400840627242,-1.2360585502939687,-2.638819694519043,0.014098452999860456,pixhawk_fused,0.8,0.2,0.051454801112413406,-0.6763249039649963,odom,
5851.264196051,navigating,0.18110057569019117,0.024119634480643554,0.18397225533125727,0.1926609667117971,-0.12493701517659922,-0.6944950227243398,-1.303043673277438,-2.574005603790283,0.006458941000346385,pixhawk_fused,0.8,0.2,0.051454801112413406,-0.6763249039649963,odom,
5851.38589602,navigating,0.18545093740742435,0.021991482742040935,0.23667319822475097,0.19379977154721353,-0.12964422246331583,-0.6417940798308461,-1.3760426368192702,-2.4962339401245117,0.048767504999887024,pixhawk_fused,0.8,0.2,0.041046854108572006,-0.5395222306251526,odom,
5851.486091411,navigating,0.18887509203496095,0.020024666729497917,0.3163719346954026,0.19447153902864853,-0.13353548557333067,-0.5620953433601945,-1.435558333932911,-2.3917694091796875,0.03425883099953353,pixhawk_fused,0.8,0.2,0.046177711337804794,-0.6069625616073608,odom,
5851.605036666,navigating,0.19331193158695625,0.017050121636713822,0.35765469010730633,0.19501402447746666,-0.13884953988778556,-0.5208125879482908,-1.5160757884926102,-2.3317923545837402,0.045689737999964564,pixhawk_fused,0.8,0.2,0.05675920471549034,-0.7460463047027588,odom,
5851.723549774,navigating,0.19781715699058644,0.01345287938011723,0.34745257470830104,0.19512083454523033,-0.14461372234495873,-0.5310147033472961,-1.6029813664412855,-2.3317923545837402,0.16452549399946292,pixhawk_fused,0.8,0.2,0.05552390590310097,-0.7298094630241394,odom,
5851.824448534,navigating,0.2015107929903301,0.009976766152085356,0.506071398616971,0.1948028218002752,-0.14967585410605963,-0.37239587943862607,-1.6794349169232534,-2.1502227783203125,0.008601212999565178,pixhawk_fused,0.8,0.2,0.05552676320075989,-0.7298470139503479,odom,
5851.945959577,navigating,0.20574543904336162,0.005244595369402569,0.529262493660989,0.1938632883154249,-0.15595621590628875,-0.3492047843946081,-1.7751655339161192,-2.1205296516418457,0.0854535879998366,pixhawk_fused,0.8,0.2,0.062082916498184204,-0.8160215020179749,odom,
5852.064173575,navigating,0.20944460835134365,0.0002232781725383659,0.6015783567406903,0.19235936928876768,-0.1620089597074007,-0.27688892131490683,-1.869185086682478,-2.0451624393463135,0.027775075000135985,pixhawk_fused,0.8,0.2,0.059173017740249634,-0.7777736186981201,odom,
5852.184961158,navigating,0.2124375617355838,-0.004727449798947181,0.7571727834062281,0.19045898709503054,-0.16747302640955677,-0.12129449464936903,-1.9563915491529729,-1.8978737592697144,0.031457007999961206,pixhawk_fused,0.8,0.2,0.056445058435201645,-0.7419171333312988,odom,
5852.285866104,navigating,0.2145229229688747,-0.008885599741443609,0.7627966458394396,0.18858935601109247,-0.17173253600897875,-0.11567063221615748,-2.026506122802714,-1.8978737592697144,0.13221873200018308,pixhawk_fused,0.8,0.2,0.05168220028281212,-0.6793138384819031,odom,
5852.38653981,navigating,0.2163862694936772,-0.01337435108105628,0.864209821916245,0.18632352170183106,-0.17603218061561102,-0.014257456139352143,-2.0997626426364735,-1.8146344423294067,0.045197813999948266,pixhawk_fused,0.8,0.2,0.056626707315444946,-0.7443047761917114,odom,
5852.504946846,navigating,0.21813303316761457,-0.018753361723011272,1.023951922204677,0.18329798161489602,-0.18081036499895178,0.1454846441490798,-2.185014260605039,-1.691519021987915,0.04728310399968905,pixhawk_fused,0.8,0.2,0.05417109653353691,-0.7120280861854553,odom,
5852.60505598,navigating,0.21921527794107964,-0.02324578383780973,1.0393242707247823,0.18053071965726245,-0.18451109080142036,0.16085699266918518,-2.2546635123317693,-1.691519021987915,0.14704633099972853,pixhawk_fused,0.8,0.2,0.05677628889679909,-0.7462708950042725,odom,
5852.723929755,navigating,0.2201135819519021,-0.028848940908571666,1.147672491996937,0.17679104158257586,-0.1887792434642474,0.2692052139413399,-2.340204517863651,-1.622464895248413,0.09094568199998321,pixhawk_fused,0.8,0.2,0.058179862797260284,-0.764719545841217,odom,
5852.823994759,navigating,0.2205237374810879,-0.03417178627026579,1.4140554518247663,0.17295553597933958,-0.1924927064127866,0.5355881737691692,-2.420676467311358,-1.4369163513183594,0.0039397279997501755,pixhawk_fused,0.8,0.2,0.06183851882815361,-0.8128091096878052,odom,
5852.944740603,navigating,0.22042516620029812,-0.04101506451155498,1.490987074796356,0.16762492337499288,-0.19678511164149914,0.612519796740759,-2.5238573577454506,-1.40472412109375,0.0760780459995658,pixhawk_fused,0.8,0.2,0.06263060122728348,-0.8232203125953674,odom,
5853.06405971,navigating,0.2196164304304838,-0.04784869115127993,1.6348233769497924,0.16184841967855954,-0.20052469873657094,0.7563560988941953,-2.627601822212753,-1.3222905397415161,0.014208139000402298,pixhawk_fused,0.8,0.2,0.06689124554395676,-0.8792224526405334,odom,
5853.164395695,navigating,0.21841765236414917,-0.053402597296229704,1.874375541525137,0.15680801904830566,-0.20314716013872203,0.99590826346954,-2.7132499023234904,-1.157792568206787,0.011318482000206131,pixhawk_fused,0.8,0.2,0.06431850790977478,-0.8454062342643738,odom,
5853.28615413,navigating,0.21635055436085301,-0.059924239334045074,1.900987540266946,0.1504684165217603,-0.2057189588925228,1.022520262211349,-2.8163914620095882,-1.157792568206787,0.13173623500006215,pixhawk_fused,0.8,0.2,0.06977798044681549,-0.9171658754348755,odom,
5853.404540723,navigating,0.2134586549153851,-0.06653376827650662,2.124251085846072,0.1435346651222838,-0.20771195833411635,1.245783807790475,-2.925164245463379,-0.9897974133491516,0.05291947500063543,pixhawk_fused,0.8,0.2,0.06914246827363968,-0.9088126420974731,odom,
5853.505460763,navigating,0.2107304079511993,-0.07141598131818586,2.230938996253899,0.13803499939656913,-0.20872833060220086,1.352471718198302,-3.009470473438796,-0.9046272039413452,0.04246093499932613,pixhawk_fused,0.8,0.2,0.061919134110212326,-0.8138687014579773,odom,
5853.624077893,navigating,0.2073876625191306,-0.07632843233846898,2.2386034027424078,0.1321198037759321,-0.20929098753132677,1.3601361246868107,-3.0990428899900992,-0.9046272039413452,0.16120384199984983,pixhawk_fused,0.8,0.2,0.05153725668787956,-0.6774086952209473,odom,
5853.744241462,navigating,0.20395879041672893,-0.08053541276859977,2.324883381903189,0.12669267479738086,-0.2093370232164106,1.4464161038475918,3.1023317038861262,-0.8260434865951538,0.10373141999934887,pixhawk_fused,0.8,0.2,0.05138029530644417,-0.6753455996513367,odom,
5853.845154705,navigating,0.2008720165045063,-0.08379202204580176,2.498381776305407,0.12221547697394164,-0.20903974082653978,1.6199144982498097,3.034700694405844,-0.6509377956390381,0.015113227999790979,pixhawk_fused,0.8,0.2,0.050091780722141266,-0.6584092974662781,odom,
5853.963859409,navigating,0.19673256245213344,-0.08754531204208738,2.5189174961977354,0.11668399437722607,-0.20824919295945232,1.6404502181421383,2.950472884919883,-0.6250686645507812,0.0250100659995951,pixhawk_fused,0.8,0.2,0.055203624069690704,-0.7255996465682983,odom,
5854.068189789,navigating,0.19246490722944684,-0.09082282194519531,2.6429857796096736,0.11143691405634458,-0.20705625525323573,1.7645185015540765,2.8693626669672274,-0.48275548219680786,0.01482013700024254,pixhawk_fused,0.8,0.2,0.06120907515287399,-0.8045356869697571,odom,
5854.186666087,navigating,0.18691292371255022,-0.09434226601830889,2.700614096752141,0.10518377465656945,-0.20502912545900806,1.8221468186965437,2.770263965371927,-0.4047035574913025,0.024769381999249163,pixhawk_fused,0.8,0.2,0.06977096945047379,-0.9170737266540527,odom,
5854.304120315,navigating,0.18073862051679515,-0.09743059202661097,2.7720298763743423,0.09886524690793583,-0.20224776166108202,1.8935625983187452,2.6661830242163793,-0.30450284481048584,0.02876799900059268,pixhawk_fused,0.8,0.2,0.06404949724674225,-0.8418703675270081,odom,
5854.405137393,navigating,0.17517211458955137,-0.09957112847090732,2.8132077455606703,0.0936642672575773,-0.19932925259240372,1.9347404675050732,2.5762801804662168,-0.23829416930675507,0.04622614500021882,pixhawk_fused,0.8,0.2,0.07413855195045471,-0.974481463432312,odom,
5854.524137208,navigating,0.16835427383625157,-0.10144901094218793,2.7948935762924325,0.08786670178032005,-0.19527985391479571,1.9164262982368354,2.4696627693676585,-0.23829416930675507,0.1655223300003854,pixhawk_fused,0.8,0.2,0.06532985717058182,-0.8586994409561157,odom,
5854.644836092,navigating,0.16189545159186045,-0.10252729325558782,2.847270367563601,0.0829138105424065,-0.1909964036795961,1.9688030895080038,2.370943896330578,-0.1523398905992508,0.10909832899960747,pixhawk_fused,0.8,0.2,0.060125384479761124,-0.7902915477752686,odom,
5854.763778778,navigating,0.15574531325008073,-0.10295300443352867,2.961813564718611,0.07866028610192892,-0.18653400953919202,2.083346286663014,2.2780092263539995,0.011689902283251286,0.11372620299971459,pixhawk_fused,0.8,0.2,0.05917893350124359,-0.7778513431549072,odom,
5854.863846988,navigating,0.15063111849584712,-0.10287143155809131,3.0434617424068753,0.07545852499968923,-0.18254522927920994,2.1649944643512784,2.20091177638372,0.13269579410552979,0.021703152000554837,pixhawk_fused,0.8,0.2,0.05660594254732132,-0.7440318465232849,odom,
5854.964380216,navigating,0.1454685529365166,-0.10238747992229004,3.111534919724078,0.07253562291532534,-0.17826236391296255,2.233067641668481,2.122753891814886,0.2372831106185913,0.01394549199994799,pixhawk_fused,0.8,0.2,0.059173017740249634,-0.7777736186981201,odom,
5855.064571074,navigating,0.14100007122834363,-0.10163122829632999,-3.1298529320369504,0.0702653825932905,-0.1743399597805138,2.274865097087039,2.054444587809689,0.30628129839897156,0.0018972719999510446,pixhawk_fused,0.8,0.2,0.046309325844049454,-0.608692467212677,odom,
5855.186043419,navigating,0.13594743786416255,-0.10038754963851015,3.137994478359283,0.0679974622514328,-0.169656758115014,2.259527200303686,1.9760111352468048,0.30628129839897156,0.122862952000105,pixhawk_fused,0.8,0.2,0.0487358495593071,-0.6405868530273438,odom,
5855.304688404,navigating,0.1311296667483438,-0.09879659585272525,-3.048770856448008,0.06614678092154674,-0.1649326676112099,2.3559471726759815,1.8995341058105732,0.4432576298713684,0.014927543999874615,pixhawk_fused,0.8,0.2,0.04643469676375389,-0.6103403568267822,odom,
5855.40497793,navigating,0.12704550234878353,-0.09711681997824309,-3.0609460048596357,0.06483275584658836,-0.16071658128221847,2.3437720242643536,1.8329732460636077,0.4432576298713684,0.11499757100045827,pixhawk_fused,0.8,0.2,0.053769443184137344,-0.7067487239837646,odom,
5855.523414489,navigating,0.12207144724509766,-0.09462075809961319,-3.0357628992561425,0.06357903076060412,-0.15529443018830505,2.368955129867847,1.7490837444537106,0.49179720878601074,0.08884969300015655,pixhawk_fused,0.8,0.2,0.05288806930184364,-0.695163905620575,odom,
5855.624389976,navigating,0.11931588316346783,-0.09299916872412352,-2.932618445263153,0.06306830369589166,-0.15213819138618,2.472099583860836,1.703630761871697,0.6240585446357727,0.0741566110000349,pixhawk_fused,0.8,0.2,0.002576475962996483,0.03386535122990608,odom,
5855.745321879,navigating,0.11847921658041811,-0.09246850238797437,-2.910809203008286,0.06294271933476164,-0.15115541659012874,2.493908826115703,1.6887005155956036,0.652517557144165,0.0870485320001535,pixhawk_fused,0.8,0.2,0.0,0.0,odom,
5855.863831624,navigating,0.11676357861541585,-0.0913292181565022,-2.9150462205086836,0.06272455021849481,-0.1491075434437289,2.489671808615306,1.6576645615109087,0.6529819965362549,0.014140602000225044,pixhawk_fused,0.8,0.2,0.04631395265460014,-0.6087533235549927,odom,
5855.986421392,navigating,0.1132241594407743,-0.08873735170870593,-2.9245799423282017,0.06246034541714415,-0.14472856461299957,2.4801380867957876,1.5915449498649195,0.6529446244239807,0.030317605000163894,pixhawk_fused,0.8,0.2,0.060220494866371155,-0.7915416955947876,odom,
5856.104936359,navigating,0.1101014617879649,-0.08612948930240359,-2.932917635412613,0.06247446025452445,-0.14066015119590045,2.4718003937113764,1.5302261068046181,0.6529446244239807,0.14835125799982052,pixhawk_fused,0.8,0.2,0.005122428759932518,-0.06732950359582901,odom,
5856.205660236,navigating,0.1076622126621768,-0.0838506059635396,-2.939130479255967,0.06267160658123085,-0.13732782784789294,2.4655875498680224,1.4812696820442892,0.6530501842498779,0.07192952600053104,pixhawk_fused,0.8,0.2,0.039962951093912125,-0.5252753496170044,odom,
5856.324184056,navigating,0.10424014649256916,-0.08024055977847086,-2.9470349403127116,0.06326606738426983,-0.1323892464036771,2.4576830888112777,1.4062932581574124,0.6542930603027344,0.03018958700067742,pixhawk_fused,0.8,0.2,0.046385858207941055,-0.6096984148025513,odom,
5856.445113739,navigating,0.09960865376207924,-0.07435997662761029,-2.9589463786228745,0.06483628455593343,-0.12507033930353031,2.445771650501115,1.293433037181085,0.6542930603027344,0.15131793599994126,pixhawk_fused,0.8,0.2,0.08220848441123962,-1.0805531740188599,odom,
5856.545222526,navigating,0.09609749648039231,-0.06879363266589282,-2.967474963939555,0.06687975818810378,-0.11881441202841625,2.4372430651844343,1.1955732093709417,0.6543481349945068,0.09766048099936597,pixhawk_fused,0.8,0.2,0.07765816897153854,-1.020743489265442,odom,
5856.663482847,navigating,0.09328595763747613,-0.063197329908222,-2.9739591263507172,0.06939288158890881,-0.11307790037122711,2.430758902773272,1.102512113035012,0.6543508172035217,0.11171804600053292,pixhawk_fused,0.8,0.2,0.0643281489610672,-0.8455329537391663,odom,
5856.764241095,navigating,0.09076652817762511,-0.05666734432539191,-2.9782947305249836,0.07281118067289304,-0.10697024387404537,2.4264232985990057,0.9983461464480885,0.6551818251609802,0.09690018599940231,pixhawk_fused,0.8,0.2,0.09005940705537796,-1.1161035299301147,odom,
5856.885494999,navigating,0.0883689977160699,-0.04705687722583235,-2.9816416226868805,0.07867852751469435,-0.0989900514437962,2.423076406437109,0.851660088421699,0.6548110246658325,0.026487654999982624,pixhawk_fused,0.8,0.2,0.09302330017089844,-1.2227036952972412,odom,
5856.985513638,navigating,0.08723253792896325,-0.036172191327704384,-2.9795827348240884,0.08633170021812415,-0.09116720825732665,2.425135294299901,0.7180855953483971,0.6548110246658325,0.1266578680006205,pixhawk_fused,0.8,0.2,0.1282586306333542,-1.348671317100525,odom,
5857.106425969,navigating,0.08803141862732461,-0.019907351877372234,-2.9721082081849035,0.09936169667167015,-0.08139979277850758,2.432609820939086,0.562956641098802,0.6536391377449036,0.07102404800025397,pixhawk_fused,0.8,0.2,0.15479007363319397,-0.8816469311714172,odom,
5857.224046367,navigating,0.09127841254596114,0.00017069364443074442,-2.9942207492440236,0.11688966029500317,-0.07108274995110933,2.4104972798799658,0.5042513150298488,0.6286748051643372,0.08068809099950158,pixhawk_fused,0.8,0.2,0.21681374311447144,-0.2781031131744385,odom,
5857.324374266,navigating,0.0948700585209059,0.019317807744677645,-2.9951810998201482,0.13392103118663576,-0.061625250031529064,2.409536929303841,0.5151551184239223,0.6286748051643372,0.18150158099979308,pixhawk_fused,0.8,0.2,0.22924897074699402,0.16928435862064362,odom,
5857.445184562,navigating,0.09854238458121295,0.042038802532752065,-3.0211156157411327,0.15375493813226487,-0.04994853310745146,2.3836024133828566,0.5630448606670558,0.6079409122467041,0.10699876599937852,pixhawk_fused,0.8,0.2,0.20550067722797394,0.5402225852012634,odom,
5857.563625977,navigating,0.10069118821918818,0.06063762331436492,-3.109986183536826,0.16944324195618926,-0.03973038187205818,2.2947318455871635,0.5882056603046241,0.5244246125221252,0.003973765000409912,pixhawk_fused,0.8,0.2,0.1595338135957718,0.0,odom,
5857.664635207,navigating,0.10178768413226216,0.0710400751580081,-3.1097994435919682,0.17815057596056108,-0.03393420708319843,2.294918585532021,0.582766844918925,0.5244246125221252,0.10482082799990167,pixhawk_fused,0.8,0.2,0.11041264981031418,-0.06596681475639343,odom,
5857.786972072,navigating,0.1027033623052044,0.078927766313418,-3.1081972005117047,0.18480672256113712,-0.029604097302699268,2.2965208286122847,0.5685413454579862,0.5254580974578857,0.02592497200021171,pixhawk_fused,0.8,0.2,0.06669449061155319,-0.06743357330560684,odom,
5857.904760414,navigating,0.10355815961460682,0.08597060555629532,-3.09343675228351,0.19077367258550193,-0.025766419561159857,2.3112812768404796,0.5780466010581669,0.5400155782699585,0.04535292800028401,pixhawk_fused,0.8,0.2,0.06706754863262177,0.1356431096792221,odom,
5858.005733867,navigating,0.10417904948605175,0.09174110825160528,-3.094204748613242,0.19561191651169202,-0.022560861684638656,2.3105132805107473,0.598251623563313,0.5400155782699585,0.14578175199949328,pixhawk_fused,0.8,0.2,0.0640207976102829,0.23561806976795197,odom,
5858.106098636,navigating,0.10468512302805054,0.09780953955493739,-3.1062648072612653,0.2006062034743351,-0.01907674534789766,2.298453221862724,0.6288340548164556,0.5291700959205627,0.06983244200000627,pixhawk_fused,0.8,0.2,0.06448616087436676,0.3729483485221863,odom,
5858.223811739,navigating,0.10503092705385955,0.10520821112197068,3.1222827214548667,0.20652215292606613,-0.014620125163760812,2.24381544339927,0.6701034085839039,0.4755546748638153,0.07309576599982393,pixhawk_fused,0.8,0.2,0.07471147924661636,0.3724662661552429,odom,
5858.324064325,navigating,0.10506849716127821,0.11146059668207547,3.1225275353128374,0.21135898016968308,-0.010657949130242952,2.2440602572572406,0.7077668334388668,0.4755546748638153,0.17302796400053921,pixhawk_fused,0.8,0.2,0.07933618128299713,0.3475997745990753,odom,
5858.42452591,navigating,0.10484554281731882,0.1184473976294208,3.0817421858066316,0.21659483100668186,-0.006026430790646857,2.2032749077510347,0.7505863570828393,0.43291935324668884,0.08427769300033106,pixhawk_fused,0.8,0.2,0.0721340999007225,0.4063434898853302,odom,
5858.546506333,navigating,0.10418740444406911,0.12672332488782753,3.017461823893484,0.22254520974406705,-0.000237034363863032,2.138994545837887,0.8013280260939174,0.36318084597587585,0.09170798300056049,pixhawk_fused,0.8,0.2,0.08120796829462051,0.4395185708999634,odom,
5858.664848249,navigating,0.10307205191871852,0.13508697356492533,2.9837755088648947,0.22827125874555532,0.005960303232418207,2.105308230809298,0.8554065706044122,0.3231087028980255,0.03283641300004092,pixhawk_fused,0.8,0.2,0.08279602974653244,0.36278218030929565,odom,
5858.784496273,navigating,0.10138342710149618,0.14391091876305226,2.9492221707655304,0.2339856883505261,0.012892745581455122,2.0707548927099335,0.9166839476911566,0.2794605493545532,0.043952692000857496,pixhawk_fused,0.8,0.2,0.08787168562412262,0.4756084680557251,odom,
5858.885086339,navigating,0.09936420354206275,0.1519443427603161,2.8725029391649635,0.238880573585467,0.019575055319827245,1.9940356611093664,0.9709971572795919,0.18689574301242828,0.015161322000494692,pixhawk_fused,0.8,0.2,0.09749114513397217,0.5395491123199463,odom,
5858.985533572,navigating,0.09690897946245368,0.15984653123194176,2.8795630590391745,0.24339612581508419,0.0265092096290264,2.0010957809835777,1.0282738920443895,0.18689574301242828,0.11526461200082849,pixhawk_fused,0.8,0.2,0.08746759593486786,0.5922589898109436,odom,
5859.105419724,navigating,0.09349766716500116,0.16871540815783798,2.844238036118252,0.2480454960609699,0.034796391649117284,1.965770758062655,1.102632900445688,0.1343790888786316,0.05399445600050967,pixhawk_fused,0.8,0.2,0.09474135935306549,0.5721584558486938,odom,
5859.224222085,navigating,0.08840806664590524,0.17951720517496872,2.7605017148807587,0.253111448965892,0.04560929937129763,1.8820344368251616,1.1684964078017273,0.02362927980720997,0.07174875200053066,pixhawk_fused,0.8,0.2,0.12105193734169006,0.5078023076057434,odom,
5859.34494768,navigating,0.08170317851805009,0.19154658339768801,2.772899666439904,0.2580912571726956,0.058449197169011514,1.8944323883843068,1.2435344569284161,0.02362927980720997,0.19205038600011903,pixhawk_fused,0.8,0.2,0.13777612149715424,0.6255577802658081,odom,
5859.445252675,navigating,0.07549773421655427,0.2011066712864651,2.6950812109507716,0.26148911183752765,0.06932841603328607,1.8166139328951745,1.3084752944157303,-0.08448834717273712,0.09410749500057136,pixhawk_fused,0.8,0.2,0.1207859218120575,0.574244499206543,odom,
5859.563946406,navigating,0.0711184408941874,0.2072172664576122,2.6451276607850476,0.2633973702664881,0.07660001373374198,1.7666603827294505,1.3180167602091108,-0.1477942019701004,0.10180698899966956,pixhawk_fused,0.8,0.2,0.07975892722606659,0.1690896600484848,odom,
5859.664337715,navigating,0.06493991842097503,0.21559421519827843,2.6674978675707908,0.2659016751432024,0.08670327396201505,1.7890305895151937,1.3593795694664774,-0.12976422905921936,0.024541737000618014,pixhawk_fused,0.8,0.2,0.18011879920959473,1.0146394968032837,odom,
5859.76492132,navigating,0.05389291595583441,0.2282829050653032,2.6938502073936648,0.2686172866738108,0.10330642330246205,1.8153829293380677,1.498137338678716,-0.12976422905921936,0.12489039700085414,pixhawk_fused,0.8,0.2,0.2006921023130417,1.758642554283142,odom,
5859.866332718,navigating,0.04234923127980594,0.23831433173244607,-3.137788980622786,0.26897039155589925,0.11859568403737285,2.2669290485012032,1.6136983841258457,0.3965981602668762,0.0344045379997624,pixhawk_fused,0.8,0.2,0.16211272776126862,0.9132517576217651,odom,
5859.985407893,navigating,0.03391124705966855,0.2443281155487365,-3.0574157094432204,0.2682133371841424,0.1289297075600173,2.347302319680769,1.6563666126184344,0.4844924509525299,0.04635249999955704,pixhawk_fused,0.8,0.2,0.05130857229232788,-0.6744028925895691,odom,
5860.106065415,navigating,0.02622555431470433,0.25037645153755755,-2.781939604892706,0.26796309125511814,0.13870670189256498,2.6227784242312833,1.5156539420480892,0.8262478113174438,0.05076870799985045,pixhawk_fused,0.8,0.2,0.1341513991355896,-1.4920178651809692,odom,
5860.225220794,navigating,0.009782587766626077,0.26750565368492707,-2.7923367489645576,0.27065242267413997,0.16229797594941345,2.6123812801594317,1.4067787090239192,0.8262478113174438,0.16999179100002948,pixhawk_fused,0.8,0.2,0.2473045289516449,-0.8126463294029236,odom,
5860.344516729,navigating,-0.009297056159152328,0.2908870134455227,-2.1637970577025865,0.2764713488652412,0.1919098130179138,-3.0422643357581833,1.353865955348621,1.4606348276138306,0.06858659699992131,pixhawk_fused,0.8,0.2,0.32425352931022644,0.03475962206721306,odom,
