t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,event_type,event_message
,turning,1.1986072210177146,-0.7543908963406588,-0.12654940185114283,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,aligning for waypoint 1/4
1912.997403312,turning,1.1986072210177146,-0.7543908963406588,-0.12654940185114283,-8.93163385736438,-5.468498168426261,-2.4725297425627866,-2.4763505624451425,-0.7316263914108276,1.0596841361676612,-1.0596841361676612,0.13471892000006847,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.099111607,turning,1.1986072210177146,-0.7543908963406588,-0.12657744683201155,-8.93163385736438,-5.468498168426261,-2.4725577875436553,-2.4763505624451425,-0.7316288948059082,1.059649079989203,-1.059649079989203,0.05603003900000658,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.217982677,turning,1.1986072210177146,-0.7543908963406588,-0.1266834623110782,-8.93163385736438,-5.468498168426261,-2.472663803022722,-2.4763505624451425,-0.7315554618835449,1.0595165608141375,-1.0595165608141375,0.07227040700013276,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.318246141,turning,1.1986072210177146,-0.7543908963406588,-0.1266834623110782,-8.93163385736438,-5.468498168426261,-2.472663803022722,-2.4763505624451425,-0.7315554618835449,1.0595165608141375,-1.0595165608141375,0.17230720499992458,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.419141437,turning,1.1986072210177146,-0.7543908963406588,-0.12678398520923695,-8.93163385736438,-5.468498168426261,-2.4727643259208807,-2.4763505624451425,-0.7314841747283936,1.0593909073472292,-1.0593909073472292,0.07556412500002807,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.522378972,turning,1.1986072210177146,-0.7543908963406588,-0.12684471585141077,-8.93163385736438,-5.468498168426261,-2.4728250565630545,-2.4763505624451425,-0.7314351201057434,1.0593149941345015,-1.0593149941345015,0.06644093299996712,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.640958708,turning,1.1986072210177146,-0.7543908963406588,-0.12688590054436055,-8.93163385736438,-5.468498168426261,-2.4728662412560043,-2.4763505624451425,-0.7314109206199646,1.0592635133276032,-1.0592635133276032,0.007554489999847647,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.742228368,turning,1.1986072210177146,-0.7543908963406588,-0.12688590054436055,-8.93163385736438,-5.468498168426261,-2.4728662412560043,-2.4763505624451425,-0.7314109206199646,1.0592635133276032,-1.0592635133276032,0.10891872399997737,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.8611267,turning,1.1986072210177146,-0.7543908963406588,-0.126953731081334,-8.93163385736438,-5.468498168426261,-2.4729340717929778,-2.4763505624451425,-0.7313644886016846,1.0591787252510236,-1.0591787252510236,0.032134468000094785,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1913.979907866,turning,1.1986072210177146,-0.7543908963406588,-0.12696149213609775,-8.93163385736438,-5.468498168426261,-2.4729418328477415,-2.4763505624451425,-0.7313600182533264,1.0591690239431606,-1.0591690239431606,0.048021073000199976,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.080600356,turning,1.1986072210177146,-0.7543908963406588,-0.12705697182189146,-8.93163385736438,-5.468498168426261,-2.473037312533535,-2.4763505624451425,-0.7313036918640137,1.059049674462321,-1.059049674462321,0.030592544999990423,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.197813265,turning,1.1986072210177146,-0.7543908963406588,-0.12709190850533103,-8.93163385736438,-5.468498168426261,-2.4730722492169748,-2.4763505624451425,-0.731299638748169,1.0590060036524933,-1.0590060036524933,0.04472906000000876,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.300591789,turning,1.1986072210177146,-0.7543908963406588,-0.12715474678281957,-8.93163385736438,-5.468498168426261,-2.4731350874944633,-2.4763505624451425,-0.7312481999397278,1.058927455883267,-1.058927455883267,0.03172267299987652,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.402273389,turning,1.1986072210177146,-0.7543908963406588,-0.12720042629494666,-8.93163385736438,-5.468498168426261,-2.4731807670065904,-2.4763505624451425,-0.7312259674072266,1.058870356547673,-1.058870356547673,0.051107197999954224,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.518320707,turning,1.1986072210177146,-0.7543908963406588,-0.12720042629494666,-8.93163385736438,-5.468498168426261,-2.4731807670065904,-2.4763505624451425,-0.7312259674072266,1.058870356547673,-1.058870356547673,0.16852892099996097,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.621108138,turning,1.1986072210177146,-0.7543908963406588,-0.12725864363417116,-8.93163385736438,-5.468498168426261,-2.473238984345815,-2.4763505624451425,-0.731186032295227,1.058797584940939,-1.058797584940939,0.09321155799989356,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.721657535,turning,1.1986072210177146,-0.7543908963406588,-0.12735798012714605,-8.93163385736438,-5.468498168426261,-2.47333832083879,-2.4763505624451425,-0.7311297059059143,1.0586734144338676,-1.0586734144338676,0.0730136259999199,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.821877701,turning,1.1986072210177146,-0.7543908963406588,-0.12735798012714605,-8.93163385736438,-5.468498168426261,-2.47333832083879,-2.4763505624451425,-0.7311297059059143,1.0586734144338676,-1.0586734144338676,0.17322719999992842,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1914.940896333,turning,1.1986072210177146,-0.7543908963406588,-0.12739813403903177,-8.93163385736438,-5.468498168426261,-2.4733784747506755,-2.4763505624451425,-0.7311106324195862,1.05862322208614,-1.05862322208614,0.10614719199998035,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.060995759,turning,1.1986072210177146,-0.7543908963406588,-0.12753377689780443,-8.93163385736438,-5.468498168426261,-2.473514117609448,-2.4763505624451425,-0.7309993505477905,1.0584536686467745,-1.0584536686467745,0.006618914000000586,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.180836518,turning,1.1986072210177146,-0.7543908963406588,-0.12753377689780443,-8.93163385736438,-5.468498168426261,-2.473514117609448,-2.4763505624451425,-0.7309993505477905,1.0584536686467745,-1.0584536686467745,0.1262352109999938,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.298519763,turning,1.1986072210177146,-0.7543908963406588,-0.12758429188304055,-8.93163385736438,-5.468498168426261,-2.4735646325946843,-2.4763505624451425,-0.7310134172439575,1.058390524962013,-1.058390524962013,0.02274766099981207,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.401576943,turning,1.1986072210177146,-0.7543908963406588,-0.12758429188304055,-8.93163385736438,-5.468498168426261,-2.4735646325946843,-2.4763505624451425,-0.7310134172439575,1.058390524962013,-1.058390524962013,0.12445402899993496,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.522062331,turning,1.1986072210177146,-0.7543908963406588,-0.12759221789130892,-8.93163385736438,-5.468498168426261,-2.4735725586029527,-2.4763505624451425,-0.7310289144515991,1.0583806174588661,-1.0583806174588661,0.09367751200011298,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.640580278,turning,1.1986072210177146,-0.7543908963406588,-0.127674850723261,-8.93163385736438,-5.468498168426261,-2.4736551914349048,-2.4763505624451425,-0.7310038805007935,1.0582773264914558,-1.0582773264914558,0.1045052880001549,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.758199068,turning,1.1986072210177146,-0.7543908963406588,-0.1277113015890312,-8.93163385736438,-5.468498168426261,-2.473691642300675,-2.4763505624451425,-0.7309862971305847,1.0582317629398585,-1.0582317629398585,0.1089855099999113,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.87950731,turning,1.1986072210177146,-0.7543908963406588,-0.12784646270890176,-8.93163385736438,-5.468498168426261,-2.4738268034205455,-2.4763505624451425,-0.7309035658836365,1.058062811646405,-1.058062811646405,0.035316388000183,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1915.980172447,turning,1.1986072210177146,-0.7543908963406588,-0.1279059215959495,-8.93163385736438,-5.468498168426261,-2.4738862623075932,-2.4763505624451425,-0.730848491191864,1.0579884880809387,-1.0579884880809387,0.03201291300001685,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1916.100391135,turning,1.1986072210177146,-0.7543908963406588,-0.1279059215959495,-8.93163385736438,-5.468498168426261,-2.4738862623075932,-2.4763505624451425,-0.730848491191864,1.0579884880809387,-1.0579884880809387,0.1517812499998854,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
