t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,linear_x_mps,angular_z_radps,event_type,event_message
1647.347739948,done,0.0,0.0,0.0,0.9775551557540894,0.5090682506561279,-0.6401579782662633,0.0,0.0,odom,
,navigating,0.0,0.0,0.0,,,,,,mission_status,going to waypoint 1/10
1647.448208936,navigating,0.0,0.0,0.0,0.9775551557540894,0.5090682506561279,-0.6401579782662633,0.0,0.0,odom,
1647.551604916,navigating,0.00010296184301927196,6.10976865732249e-08,0.0013532490422729637,0.977637767791748,0.5090067982673645,-0.6388047292239903,0.0,0.0,odom,
1647.671262463,navigating,0.003084175618895668,2.8372790557883946e-05,0.021657921305984873,0.9800456166267395,0.5072487592697144,-0.6185000569602784,0.05145479738712311,0.4057949185371399,odom,
1647.790739487,navigating,0.014644363368797063,0.0006503035576791664,0.09268087689236326,0.9896883964538574,0.5008423924446106,-0.5474771013739,0.12651778757572174,0.6448556184768677,odom,
1647.908218248,navigating,0.03257298705296065,0.002743631193530178,0.1339077623495255,1.0053175687789917,0.4918120801448822,-0.5062502159167378,0.16416287422180176,0.2022906094789505,odom,
1648.009491584,navigating,0.04986256441101668,0.005117617393180819,0.13593241959523283,1.0206018686294556,0.4833885729312897,-0.5042255586710305,0.1747453659772873,-0.06755481660366058,odom,
1648.128160857,navigating,0.06977319304861382,0.007635978152767217,0.10480686198213562,1.0380744934082031,0.47351524233818054,-0.5353511162841277,0.15503881871700287,-0.4075678884983063,odom,
1648.228434967,navigating,0.0857473065732193,0.009049023756618674,0.06157203231374131,1.0517297983169556,0.4651068150997162,-0.578585945952522,0.15123210847377777,-0.43799060583114624,odom,
1648.348645951,navigating,0.10483618921101506,0.009703661453767581,-0.00136564911650916,1.0674301385879517,0.4542296230792999,-0.6415236273827725,0.15436439216136932,-0.4734274446964264,odom,
1648.468821138,navigating,0.12947460022117926,0.00911946549328671,-0.04403070482658067,1.0868412256240845,0.4390440285205841,-0.684188683092844,0.23896613717079163,-0.23641814291477203,odom,
1648.569606929,navigating,0.15412148835388453,0.007810015505915438,-0.0670042237089522,1.1058259010314941,0.42327171564102173,-0.7071622019752155,0.2487473487854004,-0.303360253572464,odom,
1648.671173021,navigating,0.18035947582995637,0.005870633761916308,-0.08662894582823621,1.125710368156433,0.40604379773139954,-0.7267869240944995,0.2649983763694763,-0.23663246631622314,odom,
1648.790414903,navigating,0.2103035992890108,0.002813308746008117,-0.12518500810987165,1.1478993892669678,0.38570553064346313,-0.765342986376135,0.24043765664100647,-0.3362825810909271,odom,
,reached,0.2103035992890108,0.002813308746008117,-0.12518500810987165,,,,,,mission_status,reached waypoint 1/10
,turning,0.2103035992890108,0.002813308746008117,-0.12518500810987165,,,,,,mission_status,aligning for waypoint 2/10
1648.910662666,turning,0.23560166900854113,-0.0008931985610780152,-0.18401813800484756,1.165974497795105,0.3676218092441559,-0.8241761162711109,0.18841294944286346,-0.6445713043212891,odom,
1649.028635425,turning,0.2528069475642141,-0.004784176655621544,-0.30642794137260565,1.1774489879608154,0.35422414541244507,-0.946585919638869,0.11505421251058578,-1.4450669288635254,odom,
1649.148265443,turning,0.26325675771863666,-0.008818129039902672,-0.455157738045301,1.183420181274414,0.34474700689315796,-1.0953157163115643,0.08720283210277557,-1.146199107170105,odom,
1649.248473106,turning,0.26973934761279184,-0.012307213563046218,-0.5519604676111519,1.186535120010376,0.33807656168937683,-1.1921184458774152,0.06570399552583694,-0.8636171817779541,odom,
1649.369976566,turning,0.2749628436261758,-0.01577618614722473,-0.63440425523904,1.1886522769927979,0.3321743309497833,-1.2745622335053033,0.04360359162092209,-0.5731281638145447,odom,
1649.488458977,turning,0.2782225696643318,-0.018289682320009604,-0.6885157185819754,1.189765214920044,0.32821139693260193,-1.3286736968482387,0.028219714760780334,-0.3709215819835663,odom,
1649.608646918,turning,0.28007003503552,-0.019850571061493405,-0.7203068360102264,1.190314531326294,0.3258560299873352,-1.3604648142764897,0.012807348743081093,-0.1683405488729477,odom,
1649.709244759,turning,0.28080154406899166,-0.020499253770778186,-0.7331581912641142,1.1905137300491333,0.3248988389968872,-1.3733161695303775,0.01026222575455904,-0.13488729298114777,odom,
1649.827890063,turning,0.28216555542889565,-0.021752895771885467,-0.7575101854050025,1.1908588409423828,0.3230786621570587,-1.3976681636712658,0.010261713527143002,-0.13488055765628815,odom,
1649.930202193,turning,0.2822778238798851,-0.02185912954205463,-0.7595414883417152,1.1908854246139526,0.32292640209198,-1.3996994666079785,0.0,0.0,odom,
1650.048087034,turning,0.2822778238798851,-0.02185912954205463,-0.7595414883417152,1.1908854246139526,0.32292640209198,-1.3996994666079785,0.0,0.0,odom,
1650.148613094,turning,0.2822778238798851,-0.02185912954205463,-0.7595414883417152,1.1908854246139526,0.32292640209198,-1.3996994666079785,0.0,0.0,odom,
1650.269693296,turning,0.2822778238798851,-0.02185912954205463,-0.7595414883417152,1.1908854246139526,0.32292640209198,-1.3996994666079785,0.0,0.0,odom,
1650.388143461,turning,0.2822778238798851,-0.02185912954205463,-0.7595414883417152,1.1908854246139526,0.32292640209198,-1.3996994666079785,0.0,0.0,odom,
1650.490717764,turning,0.2822778238798851,-0.02185912954205463,-0.7595414883417152,1.1908854246139526,0.32292640209198,-1.3996994666079785,0.0,0.0,odom,
1650.60873249,turning,0.2822778238798851,-0.02185912954205463,-0.7595414883417152,1.1908854246139526,0.32292640209198,-1.3996994666079785,0.0,0.0,odom,
1650.709487445,turning,0.2823520763343408,-0.02192968781051413,-0.760888202215476,1.190902829170227,0.32282546162605286,-1.4010461804817393,0.0025567603297531605,-0.033606208860874176,odom,
1650.827823625,turning,0.28309371452019355,-0.02264365991276826,-0.7744198332347417,1.1910711526870728,0.321809858083725,-1.414577811501005,0.012905643321573734,-0.16963252425193787,odom,
1650.929809244,turning,0.284762840214834,-0.024317344949101066,-0.8054905615256812,1.1914100646972656,0.3194705545902252,-1.4456485397919445,0.02833102084696293,-0.37238460779190063,odom,
1651.029926521,turning,0.286726794870581,-0.02642460472814631,-0.8433547719631828,1.1917264461517334,0.31660741567611694,-1.483512750229446,0.03329247608780861,-0.43759825825691223,odom,
1651.130082421,turning,0.28880999728130163,-0.02884504625132192,-0.885333091628138,1.1919513940811157,0.3134218752384186,-1.5254910698944013,0.030913066118955612,-0.4063231647014618,odom,
1651.232181505,turning,0.29060196862581866,-0.031105368856507526,-0.923249274930286,1.1920384168624878,0.31053870916366577,-1.5634072531965493,0.031062360852956772,-0.4082854986190796,odom,
1651.35056046,turning,0.29224175568004196,-0.033342771216174516,-0.959711973637931,1.1920170783996582,0.30776482820510864,-1.5998699519041943,0.017999280244112015,-0.23658359050750732,odom,
,navigating,0.29224175568004196,-0.033342771216174516,-0.959711973637931,,,,,,mission_status,going to waypoint 2/10
1651.471576082,navigating,0.2936041465033581,-0.03534323433023162,-0.9915267009399856,1.1919147968292236,0.30534666776657104,-1.631684679206249,0.015437211841344833,-0.20290762186050415,odom,
1651.591809755,navigating,0.2975147644549628,-0.0418737309426791,-1.0916098997251673,1.1911503076553345,0.2977733016014099,-1.7317678779914307,0.10033685714006424,-1.3188334703445435,odom,
1651.708550959,navigating,0.30381834547892006,-0.05656218309000749,-1.2383108048887363,1.187432050704956,0.28222787380218506,-1.8784687831549995,0.1574646532535553,-0.7803879380226135,odom,
1651.828420327,navigating,0.3104809833757855,-0.0778198988624808,-1.29715391930297,1.1800777912139893,0.261199414730072,-1.9373118975692332,0.18094223737716675,-0.4077111780643463,odom,
1651.948110614,navigating,0.3156313695964634,-0.09772851439454207,-1.3403810903622038,1.172316551208496,0.2421562373638153,-1.9805390686284672,0.16150569915771484,-0.2359234243631363,odom,
1652.04878768,navigating,0.3187678280495466,-0.11196326307184377,-1.376268820047525,1.166329264640808,0.22886647284030914,-2.0164267983137885,0.13378503918647766,-0.40576106309890747,odom,
1652.168967755,navigating,0.3211919475705278,-0.12563813301929333,-1.4249558828118158,1.1601051092147827,0.2164512276649475,-2.0651138610780793,0.10844884812831879,-0.33942854404449463,odom,
1652.269480831,navigating,0.3224251012936186,-0.13469579876810356,-1.4519495614752849,1.1556837558746338,0.20845037698745728,-2.0921075397415483,0.07625719904899597,-0.20044204592704773,odom,
1652.369712288,navigating,0.3232296011884818,-0.14203078275713257,-1.4661898806512075,1.1519476175308228,0.2020871639251709,-2.106347858917471,0.09552856534719467,0.23758256435394287,odom,
1652.48903495,navigating,0.32409833574818137,-0.14974957528736726,-1.4425511501788897,1.1480337381362915,0.19537776708602905,-2.082709128445153,0.051757581532001495,0.204091414809227,odom,
1652.608709178,navigating,0.32518438305344166,-0.15686605884314408,-1.3790145730670837,1.1446539163589478,0.18902161717414856,-2.019172551333347,0.05894901603460312,0.6400763988494873,odom,
1652.709103028,navigating,0.3264426136099591,-0.16249400687019155,-1.3059129852663385,1.142301321029663,0.18375642597675323,-1.946070963532602,0.059167101979255676,0.7776958346366882,odom,
1652.810317901,navigating,0.32825495913157643,-0.16840892183390677,-1.2245793700953675,1.1402217149734497,0.1779301017522812,-1.864737348361631,0.0660644918680191,0.8683555722236633,odom,
