local_t,bridge_t,event_type,mission_state,event_message,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,use_pixhawk_yaw,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,nearest_path_error_m
1.0999455000273883,10096.08214775,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.013766629945068276,1.2697718104991755,-3.250089213674473,0.3176973811049216,-0.037010527230387905,0.7984045743942261,0.029620352486183457,-0.029620352486183457,0.10346926800048095,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.1000560000538826,10096.182898789,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.01387464183548126,1.2697718104991755,-3.250089213674473,0.3175893692145086,-0.037010527230387905,0.7984827756881714,0.02948575810625922,-0.02948575810625922,0.09609278899915807,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.1001117000123486,10096.303166703,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.013939613449718002,1.2697718104991755,-3.250089213674473,0.31752439760027185,-0.037010527230387905,0.798518180847168,0.02940479627907049,-0.02940479627907049,0.10175176200027636,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.100158500019461,10096.403705524,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.014101022392256024,1.2697718104991755,-3.250089213674473,0.3173629886577338,-0.037010527230387905,0.7986400127410889,0.029203662081656565,-0.029203662081656565,0.010728642000685795,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.1002020000014454,10096.522834126,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.014156007694533068,1.2697718104991755,-3.250089213674473,0.3173080033554568,-0.037010527230387905,0.7986670732498169,0.029135143786703756,-0.029135143786703756,0.022754558000087854,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.100243499968201,10096.622997083,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.014156007694533068,1.2697718104991755,-3.250089213674473,0.3173080033554568,-0.037010527230387905,0.7986670732498169,0.029135143786703756,-0.029135143786703756,0.1231898430014553,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.1002827000338584,10096.742577546,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.01422293594293006,1.2697718104991755,-3.250089213674473,0.3172410751070598,-0.037010527230387905,0.798722505569458,0.029051742971909753,-0.029051742971909753,0.0653252820011403,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.1003259000135586,10096.843310271,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.014283576221402139,1.2697718104991755,-3.250089213674473,0.3171804348285877,-0.037010527230387905,0.7987560033798218,0.028976177575101663,-0.028976177575101663,0.051655969000421464,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.100365399965085,10096.962701331,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.014338131024020151,1.2697718104991755,-3.250089213674473,0.3171258800259697,-0.037010527230387905,0.7987777590751648,0.028908195311238578,-0.028908195311238578,0.08926757799963525,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.1004063000436872,10097.062996693,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.014398133346700426,1.2697718104991755,-3.250089213674473,0.3170658777032894,-0.037010527230387905,0.7988404035568237,0.02883342459428828,-0.02883342459428828,0.07574752199980139,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
1.1004488000180572,10097.182161276,odom,idle,,0.01397963433115719,-0.038169630963583834,-0.014531389497934644,1.2697718104991755,-3.250089213674473,0.3169326215520552,-0.037010527230387905,0.7989117503166199,0.028667369509150796,-0.028667369509150796,0.08639253699948313,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.017715439135887096
2.000464400043711,10097.283241477,odom,idle,,0.0,0.0,-6.758844480880821e-05,1.2697718104991755,-3.250089213674473,0.3168650331072464,-0.037010527230387905,0.7989592552185059,0.028582883953151814,-0.028582883953151814,0.00969512399933592,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.0005830000154674,10097.403394561,odom,idle,,0.0,0.0,-0.0002357682954889917,1.2697718104991755,-3.250089213674473,0.3166968532565662,-0.037010527230387905,0.7990766167640686,0.02837265914030146,-0.02837265914030146,0.003477956999631715,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.000626299995929,10097.523463572,odom,idle,,0.0,0.0,-0.0002357682954889917,1.2697718104991755,-3.250089213674473,0.3166968532565662,-0.037010527230387905,0.7990766167640686,0.02837265914030146,-0.02837265914030146,0.1234365809996234,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.0006536999717355,10097.642503435,odom,idle,,0.0,0.0,-0.00030517236530186453,1.2697718104991755,-3.250089213674473,0.31662744918675334,-0.037010527230387905,0.7991197109222412,0.028285904053633622,-0.028285904053633622,0.06515369199951238,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.000683999969624,10097.742757003,odom,idle,,0.0,0.0,-0.0004310064810203462,1.2697718104991755,-3.250089213674473,0.31650161507103486,-0.037010527230387905,0.7992005348205566,0.028128611411002986,-0.028128611411002986,0.05638529300085793,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.0007126999553293,10097.843699577,odom,idle,,0.0,0.0,-0.0004310064810203462,1.2697718104991755,-3.250089213674473,0.31650161507103486,-0.037010527230387905,0.7992005348205566,0.028128611411002986,-0.028128611411002986,0.15738449600030435,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.0007512000156567,10097.963401132,odom,idle,,0.0,0.0,-0.0005205286785330832,1.2697718104991755,-3.250089213674473,0.3164120928735221,-0.037010527230387905,0.7992647290229797,0.028016708666493705,-0.028016708666493705,0.07472700400103349,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
2.000775899970904,10098.082131908,odom,idle,,0.0,0.0,-0.00065125719575998,1.2697718104991755,-3.250089213674473,0.3162813643562952,-0.037010527230387905,0.7993611097335815,0.02785329802524071,-0.02785329802524071,0.08690950900017924,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2215895999688655,10098.206418234,odom,idle,,0.0,0.0,-0.0007354156797247935,1.2697718104991755,-3.250089213674473,0.3161972058723304,-0.037010527230387905,0.7994164228439331,0.027748099925031473,-0.027748099925031473,0.009815047998927184,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.22170840005856,10098.317958102,odom,idle,,0.0,0.0,-0.0008323111811156525,1.2697718104991755,-3.250089213674473,0.31610031037093955,-0.037010527230387905,0.7995050549507141,0.02762698055527877,-0.02762698055527877,0.008978451000075438,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.22176230000332,10098.422104565,odom,idle,,0.0,0.0,-0.0009295665686503418,1.2697718104991755,-3.250089213674473,0.31600305498340486,-0.037010527230387905,0.7995890974998474,0.02750541132971417,-0.02750541132971417,0.0135463520000485,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2218013000674546,10098.522555445,odom,idle,,0.0,0.0,-0.0009295665686503418,1.2697718104991755,-3.250089213674473,0.31600305498340486,-0.037010527230387905,0.7995890974998474,0.02750541132971417,-0.02750541132971417,0.11376408799878845,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2218355999793857,10098.623088138,odom,idle,,0.0,0.0,-0.0010033307897773236,1.2697718104991755,-3.250089213674473,0.3159292907622779,-0.037010527230387905,0.7996348738670349,0.027413206061383297,-0.027413206061383297,0.034174726000856026,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.221879499964416,10098.742547069,odom,idle,,0.0,0.0,-0.0011547597591470837,1.2697718104991755,-3.250089213674473,0.3157778617929081,-0.037010527230387905,0.7997409105300903,0.02722391987036686,-0.02722391987036686,0.048431971001264174,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.221929799998179,10098.863232163,odom,idle,,0.0,0.0,-0.0011547597591470837,1.2697718104991755,-3.250089213674473,0.3157778617929081,-0.037010527230387905,0.7997409105300903,0.02722391987036686,-0.02722391987036686,0.1693446910012426,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2220082000130787,10098.963635822,odom,idle,,0.0,0.0,-0.001294338571988185,1.2697718104991755,-3.250089213674473,0.315638282980067,-0.037010527230387905,0.7998294234275818,0.027049446378869524,-0.027049446378869524,0.07365011600086291,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.222058800049126,10099.081606205,odom,idle,,0.0,0.0,-0.0013645886514912497,1.2697718104991755,-3.250089213674473,0.31556803290056396,-0.037010527230387905,0.7998789548873901,0.026961633794044662,-0.026961633794044662,0.0728528899999219,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.2221091999672353,10099.183384192,odom,idle,,0.0,0.0,-0.0014312305405490555,1.2697718104991755,-3.250089213674473,0.31550139101150615,-0.037010527230387905,0.7999145984649658,0.026878331447986473,-0.026878331447986473,0.0030625010003859643,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
3.222152400063351,10099.30341704,odom,idle,,0.0,0.0,-0.0014312305405490555,1.2697718104991755,-3.250089213674473,0.31550139101150615,-0.037010527230387905,0.7999145984649658,0.026878331447986473,-0.026878331447986473,0.12333151100028772,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
4.339777100016363,10099.405108176,odom,idle,,0.0,0.0,-0.00020304798435505367,1.2697718104991755,-3.250089213674473,0.3152983430271511,-0.037010527230387905,0.8000349998474121,0.026624521467869686,-0.026624521467869686,0.03297180300069158,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
4.339912399998866,10099.524583552,odom,idle,,0.0,0.0,-0.0002404082652798234,1.2697718104991755,-3.250089213674473,0.3152609827462263,-0.037010527230387905,0.8000627160072327,0.026577821116929457,-0.026577821116929457,0.046032329999434296,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
4.339981700060889,10099.642876653,odom,idle,,0.0,0.0,-0.0003729494543193157,1.2697718104991755,-3.250089213674473,0.31512844155718683,-0.037010527230387905,0.800132691860199,0.02641214463211368,-0.02641214463211368,0.05028727299941238,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0
