t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,linear_x_mps,angular_z_radps,event_type,event_message
5937.009572824,navigating,0.14010905607926472,-0.025981438770709207,0.37773230555406734,-0.03450108156732425,0.8324676343981896,-2.844444409053886,3.055698993245454,-3.1379356384277344,0.14764200299941876,pixhawk_fused,0.0,1.0,0.2057228833436966,0.5275528430938721,odom,
5937.128698964,navigating,0.16197999530720425,-0.025788916308107618,0.40802482076057345,-0.05631654401871506,0.8340362789222262,-2.814151893847379,3.085991508451961,3.089761734008789,0.09010518699960812,pixhawk_fused,0.0,1.0,0.20159095525741577,0.20382484793663025,odom,
5937.247277718,navigating,0.18456884638456508,-0.025154170927477043,0.4108219484175688,-0.07888318615816485,0.8352219252621716,-2.8113547661903846,3.0887886361089554,3.0291545391082764,0.10136647699982859,pixhawk_fused,0.0,1.0,0.2192309945821762,-0.03390105813741684,odom,
5937.348071474,navigating,0.203817989760548,-0.024764153329967308,0.38985637878888646,-0.09810125858982317,0.8363826691818403,-2.832320335819066,3.067823066480274,3.0479722023010254,0.005813486999613815,pixhawk_fused,0.0,1.0,0.21928595006465912,-0.23736640810966492,odom,
5937.466419303,navigating,0.22684929195316428,-0.024906656729960137,0.3593941070701945,-0.12104634993262443,0.8383786579536342,-2.862782607537759,3.037360794761581,3.0732533931732178,0.010883494000154315,pixhawk_fused,0.0,1.0,0.221565842628479,-0.2031819224357605,odom,
5937.587666477,navigating,0.24984982285500795,-0.025626161261054332,0.34926322076613925,-0.14391432305480317,0.840947298415093,-2.8729134938418137,3.0272299084575263,3.0732533931732178,0.1313769840007808,pixhawk_fused,0.0,1.0,0.22348788380622864,0.16889703273773193,odom,
5937.688054568,navigating,0.2687757306070363,-0.026212715959136566,0.3615999573090516,-0.16273159779059124,0.8430554260606595,-2.860576757298901,3.039566645000439,3.0889475345611572,0.053756305999741016,pixhawk_fused,0.0,1.0,0.20293302834033966,0.2963738739490509,odom,
5937.807380135,navigating,0.29166138672204917,-0.026532634152368766,0.3818464541200992,-0.18551723436138487,0.8452165298362097,-2.840330260487854,3.059813141811486,3.0862224102020264,0.04586387899962574,pixhawk_fused,0.0,1.0,0.2107466459274292,0.19786186516284943,odom,
5937.907986207,navigating,0.3112971557695333,-0.026421470064019868,0.39668086711401873,-0.2050982309749851,0.8466863445044084,-2.8254958474939342,3.0746475548054057,3.0637564659118652,0.08310111099945061,pixhawk_fused,0.0,1.0,0.21677716076374054,0.09393396228551865,odom,
5938.026139369,navigating,0.3340770210531335,-0.026090190204656156,0.3959894506288233,-0.22783083942744392,0.8481898476242551,-2.82618726397913,3.07395613832021,3.057861566543579,0.09390471599999728,pixhawk_fused,0.0,1.0,0.2196824699640274,-0.03397088497877121,odom,
5938.128228549,navigating,0.3523628991928207,-0.025931882000699274,0.38239102018462745,-0.24607012067047,0.8495040091686357,-2.8397856944233255,3.0603577078760145,3.052983283996582,0.07462383399979444,pixhawk_fused,0.0,1.0,0.20009194314479828,-0.19731512665748596,odom,
5938.246880156,navigating,0.3713678566546418,-0.02603976556896442,0.37218097015970564,-0.2650047201180739,0.8511413822931023,-2.8499957444482473,3.0501476578510927,3.0631117820739746,0.021966395999697852,pixhawk_fused,0.0,1.0,0.1740974485874176,0.0672474354505539,odom,
5938.346902212,navigating,0.3856387077031627,-0.026262349890785557,0.36132149129216984,-0.27921134293261335,0.852512003187004,-2.860855223315783,3.039288178983557,3.07310152053833,0.07508001800033526,pixhawk_fused,0.0,1.0,0.15348583459854126,-0.2086993157863617,odom,
5938.448264801,navigating,0.39848458192728853,-0.026546552290653842,0.35912421661186755,-0.2919926531076743,0.8538293360208145,-2.863052497996085,3.037090904303255,3.079388380050659,0.09368990299935831,pixhawk_fused,0.0,1.0,0.1398400366306305,-0.13133478164672852,odom,
5938.549608799,navigating,0.4099674202924595,-0.02683364814311376,0.35505393349919423,-0.3034151177504049,0.8550398327926856,-2.8671227811087583,3.0330206211905817,3.0846080780029297,0.017377701999976125,pixhawk_fused,0.0,1.0,0.124223493039608,-0.06280001997947693,odom,
5938.665893263,navigating,0.4207298458106181,-0.027124471233900577,0.3557081606660857,-0.3141192073547523,0.8561960537257903,-2.8664685539418673,3.0336748483574727,3.090061664581299,0.025012463000166463,pixhawk_fused,0.0,1.0,0.09792570024728775,0.0,odom,
5938.767232649,navigating,0.428043523929975,-0.02731864184550814,0.35774711957349137,-0.3213935214465641,0.8569783224479319,-2.8644295950344616,3.0357138072648784,3.090061664581299,0.12573146199974872,pixhawk_fused,0.0,1.0,0.07729995250701904,0.06771034747362137,odom,
5938.887783289,navigating,0.4365173774346678,-0.027519364840696704,0.3611021342498022,-0.32982371854719716,0.8578605127812887,-2.8610745803581508,3.039068821941189,3.09092378616333,0.05277367899998353,pixhawk_fused,0.0,1.0,0.08217566460371017,0.0,odom,
5938.988372251,navigating,0.443825168516025,-0.027687462659810473,0.3583984726161402,-0.3370942634835391,0.8586163194326142,-2.8637782419918127,3.0363651603075272,3.091489791870117,0.048225521999484044,pixhawk_fused,0.0,1.0,0.07580020278692245,-0.07116584479808807,odom,
5939.107512727,navigating,0.4520763320949996,-0.027905909070928055,0.3515415603057166,-0.34530106663859883,0.8594982498242145,-2.8706351543022364,3.0295082479971036,3.0942444801330566,0.05126770100014255,pixhawk_fused,0.0,1.0,0.06272833794355392,-0.23086139559745789,odom,
5939.227339147,navigating,0.45960861173342155,-0.02814475399791347,0.35017589574866825,-0.35278967671450495,0.8603426446261699,-2.8720008188592847,3.0281425834400553,3.0942444801330566,0.17068401100004849,pixhawk_fused,0.0,1.0,0.05900920554995537,-0.033703334629535675,odom,
5939.347183327,navigating,0.4663802814887646,-0.028345873361781578,0.3630981825877324,-0.3595231819818283,0.8610882095722876,-2.8590785320202206,3.0410648702791194,3.100325345993042,0.0694067169997652,pixhawk_fused,0.0,1.0,0.062451206147670746,0.2298414409160614,odom,
5939.466764267,navigating,0.47357884231037095,-0.028409193227127365,0.39476207590734,-0.3666932854234419,0.8617307855944627,-2.827414638700613,3.072728763598727,3.093238115310669,0.033864370000628696,pixhawk_fused,0.0,1.0,0.06958227604627609,0.3726121485233307,odom,
5939.588223647,navigating,0.48097412360566705,-0.028129024205748913,0.4603529321046782,-0.3740871207349123,0.8620468227820681,-2.7618237825032743,3.1383196197960657,3.0268373489379883,0.05198081100024865,pixhawk_fused,0.0,1.0,0.07706967741250992,0.6078212261199951,odom,
5939.706593997,navigating,0.49015286779030187,-0.027058487495841547,0.5588741614316834,-0.3833222534788575,0.8617186203202565,-2.6633025531762695,-3.0463444580565158,2.9648661613464355,0.05316238300019904,pixhawk_fused,0.0,1.0,0.0953930988907814,0.989895224571228,odom,
,reached,0.49015286779030187,-0.027058487495841547,0.5588741614316834,,,,,,,True,0.0,1.0,,,mission_status,reached waypoint 1/1
5939.826707287,reached,0.49802736039583734,-0.025334700490788148,0.6534424017953118,-0.39130995172732685,0.8606342992770116,-2.568734312812641,-2.9517762176928874,2.9648661613464355,0.17327117300010286,pixhawk_fused,0.0,1.0,0.04729759320616722,0.4908018410205841,odom,
,done,0.49802736039583734,-0.025334700490788148,0.6534424017953118,,,,,,,True,0.0,1.0,,,mission_status,mission complete
