local_t,bridge_t,event_type,mission_state,mission_index,mission_total,event_message,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,use_pixhawk_yaw,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,cmd_linear_x_mps,cmd_angular_z_radps,cmd_age_s,actual_left_mps,actual_right_mps,cmd_left_mps,cmd_right_mps,turn_abs_balance_error_mps,turn_linear_leak_ratio,nearest_segment,along_track_m,segment_progress_m,segment_ratio,nearest_path_x_m,nearest_path_y_m,nearest_path_yaw_rad,cross_track_error_m,signed_cross_track_error_m,heading_error_rad,distance_to_waypoint_m,turn_kind,turn_target_yaw_rad,turn_yaw_error_rad
2.0662739999825135,1441.205094854,odom,idle,,2,,0.0,0.0,5.823167637608595e-05,0.18689587445847602,0.04686380558226028,-0.6603956312197806,-0.6604538628961567,-3.067603588104248,-0.03500986193213622,0.03500986193213622,0.031246066999983668,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.047746940000025,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.823167637608595e-05,,,,
2.066448299912736,1441.32538649,odom,idle,,2,,0.0,0.0,8.225346581891557e-05,0.18689587445847602,0.04686380558226028,-0.6603716094303378,-0.6604538628961567,-3.0676286220550537,-0.034979834695346754,0.034979834695346754,0.03502093099996273,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.167607321999867,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.225346581891557e-05,,,,
2.0665403999155387,1441.443854221,odom,idle,,2,,0.0,0.0,0.00012144444441430924,0.18689587445847602,0.04686380558226028,-0.6603324184517424,-0.6604538628961567,-3.067660331726074,-0.03493084597215067,0.03493084597215067,0.11197730499998215,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.28655004799998,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012144444441430924,,,,
2.066622899961658,1441.54504841,odom,idle,,2,,0.0,0.0,0.00011986906757377458,0.18689587445847602,0.04686380558226028,-0.6603339938285829,-0.6604538628961567,-3.067643165588379,-0.03493281519319873,0.03493281519319873,0.05573159999994459,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.387229872000034,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011986906757377458,,,,
2.0666892000008374,1441.663914692,odom,idle,,2,,0.0,0.0,0.0001252854824680405,0.18689587445847602,0.04686380558226028,-0.6603285774136887,-0.6604538628961567,-3.067631959915161,-0.03492604467459033,0.03492604467459033,0.0722539289999986,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.506619221999927,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001252854824680405,,,,
2.0667649999959394,1441.764072357,odom,idle,,2,,0.0,0.0,0.00013893271096976356,0.18689587445847602,0.04686380558226028,-0.6603149301851869,-0.6604538628961567,-3.067647933959961,-0.0349089856389911,0.0349089856389911,0.053311257999894224,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.606244263000008,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013893271096976356,,,,
2.0668296999065205,1441.884258135,odom,idle,,2,,0.0,0.0,0.00013893271096976356,0.18689587445847602,0.04686380558226028,-0.6603149301851869,-0.6604538628961567,-3.067647933959961,-0.0349089856389911,0.0349089856389911,0.1736889969999993,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.726605557999846,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013893271096976356,,,,
2.066889900015667,1441.984552066,odom,idle,,2,,0.0,0.0,0.00018569182997085765,0.18689587445847602,0.04686380558226028,-0.6602681710661858,-0.6604538628961567,-3.0676801204681396,-0.034850536740385095,0.034850536740385095,0.08624525799996263,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.826490511999964,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018569182997085765,,,,
2.066965500009246,1442.104406718,odom,idle,,2,,0.0,0.0,0.00019654513397693307,0.18689587445847602,0.04686380558226028,-0.6602573177621798,-0.6604538628961567,-3.067690849304199,-0.03483697011042396,0.03483697011042396,0.02937503599991942,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,20.94694182399985,0.0,0.0,0.0,0.0,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019654513397693307,,,,
2.3893818999640644,,mission_status,navigating,1,2,going to waypoint 1/2,0.0,0.0,0.00019654513397693307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3894735999638215,1442.204419207,odom,navigating,1,2,,0.0,0.0,0.0002115748386064542,0.18689587445847602,0.04686380558226028,-0.6602422880575503,-0.6604538628961567,-3.06769061088562,-0.0348181829797105,0.0348181829797105,0.022389911000118445,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.24,-0.0009434166370141379,0.0255349120000119,0.0,0.0,0.24007177513774403,0.23992822486225596,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002115748386064542,0.35,,,
2.389576399931684,1442.324928815,odom,navigating,1,2,,9.902521231390553e-05,3.085545206538392e-09,0.0004922790989528858,0.18697407793593207,0.04680305849346488,-0.6599615837972038,-0.659097231937098,-3.0677061080932617,-0.03480646036844711,0.03480646036844711,0.027136857000186865,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.005160445347428322,0.0678291991353035,0.24,-0.0010155592177341073,0.04621797299978425,-1.2278556817124642e-10,0.010320890817642212,0.2400772637452852,0.23992273625471477,,,1,9.902521231390553e-05,9.902521231390553e-05,0.0002829291780397301,9.902521231390553e-05,0.0,0.0,3.085545206538392e-09,3.085545206538392e-09,-0.0004922790989528858,0.34990097478768606,,,
2.3896866999566555,1442.426085014,odom,navigating,1,2,,0.0014807934343094849,1.205394068400545e-05,0.004280532888680133,0.18807267238102882,0.0459648944954138,-0.6561733300074766,-0.640166331167286,-3.0676896572113037,-0.03480370813980709,0.03480370813980709,0.04348393099985515,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.020549042150378227,0.2700978219509125,0.24,-0.006951709357263275,0.04598279100014224,-1.4364719136406023e-10,0.041098084444403646,0.24052888604790057,0.2394711139520994,0.041098084300756454,0.9999999930095432,1,0.0014807934343094849,0.0014807934343094849,0.004230838383741386,0.0014807934343094849,0.0,0.0,1.205394068400545e-05,1.205394068400545e-05,-0.004280532888680133,0.3485192067741403,,,
2.7470787999918684,1442.544332703,odom,navigating,1,2,,0.006705633551057489,0.00027178080771341796,0.04659063872333635,0.19235813716484165,0.042964693855833805,-0.6138632241728204,-0.5725455196054786,-3.1097025871276855,0.0011813162490724484,-0.0011813162490724484,0.05234271800009083,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.06945548951625824,0.7100092768669128,0.24,-0.05061113889073096,0.013117832000034468,0.015437983732223513,0.12347299530029296,0.24385049544680681,0.23614950455319317,0.10803501156806944,1.2857959379676935,1,0.006705633551057488,0.006705633551057488,0.019158953003021395,0.006705633551057488,0.0,0.0,0.00027178080771341796,0.00027178080771341796,-0.04659063872333635,0.3432944740312437,,,
2.7472195000154898,1442.665297361,odom,navigating,1,2,,0.016895219269849843,0.0015489106774274428,0.11341990841314653,0.20118848210695367,0.03772220150695531,-0.5470339544830102,-0.49948598551857715,3.1082756519317627,0.06645446353405704,-0.06645446353405704,0.06474876199990831,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.11332714557647705,0.47392335534095764,0.24,-0.5480583050689127,0.03584705399998711,0.07727105670213699,0.1493832344508171,0.28169627584964285,0.19830372415035713,0.07211217774868012,3.1430792721705405,1,0.016895219269849843,0.016895219269849843,0.04827205505671384,0.016895219269849843,0.0,0.0,0.0015489106774274428,0.0015489106774274428,-0.11341990841314653,0.33310838186627495,,,
2.7473252000054345,1442.783871252,odom,navigating,1,2,,0.03237166934222529,0.0041572653203194795,0.11423375170575278,0.21501061077259326,0.03028763494687053,-0.5462201111904039,-0.4954130734271823,3.1082756519317627,0.06645446353405704,-0.06645446353405704,0.18386933199985833,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.15596002340316772,-0.14132238924503326,0.2345310388655708,-0.6666666666666667,0.005340273000001616,0.16671183077692986,0.1452082160294056,0.2852510388655708,0.18381103886557082,0.02150361474752427,14.505470381078476,1,0.03237166934222529,0.03237166934222529,0.0924904838349294,0.03237166934222529,0.0,0.0,0.0041572653203194795,0.0041572653203194795,-0.11423375170575278,0.3176555355906586,,,
3.067214599926956,1442.884658427,odom,navigating,1,2,,0.049104863820409524,0.006781678175040974,0.12869030162065875,0.22983505925495865,0.022094768081697063,-0.531763561275498,-0.5204441560814476,3.074694871902466,0.0907778554484247,-0.0907778554484247,0.027554465999855893,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.18788929283618927,-0.3044138550758362,0.15938273076734458,-0.6666666666666666,0.005473382999980458,0.2110490989303589,0.16472948674201965,0.21010273076734456,0.10866273076734459,0.04631961218833924,8.11273169007618,1,0.049104863820409524,0.049104863820409524,0.14029961091545579,0.049104863820409524,0.0,0.0,0.006781678175040974,0.006781678175040974,-0.12869030162065875,0.3009715503754535,,,
3.067381899920292,1443.004666755,odom,navigating,1,2,,0.06957471857073316,0.00937634610591383,0.11337591534974023,0.24759215243872315,0.011586062317714908,-0.5470779475464165,-0.5569705554394956,3.0859062671661377,0.08076637797802676,-0.08076637797802676,0.10337512699993567,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.18037135899066925,-0.4064249098300934,0.15915615587555057,-0.6384969566414005,0.024469852999800423,0.21129216613054275,0.14945055185079575,0.20773300433682831,0.11057930741427283,0.06184161427974699,5.833332816143529,1,0.06957471857073316,0.06957471857073316,0.19878491020209477,0.06957471857073316,0.0,0.0,0.00937634610591383,0.00937634610591383,-0.11337591534974023,0.2805819921715957,,,
3.0675088999560103,1443.104824567,odom,navigating,1,2,,0.08501074566994968,0.010786001876994647,0.08320094910259712,0.26064698632710687,0.003229665118718428,-0.5772529137935596,-0.5921390476425014,3.114950180053711,0.05183970218151797,-0.05183970218151797,0.02421937400004026,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.14427544176578522,-0.40636390447616577,0.14837315365085837,-0.6167753818270157,0.026143575000105557,0.1751916076183319,0.11335927591323852,0.19529742470025774,0.10144888260145901,0.06183233170509339,4.6666667029120195,1,0.08501074566994968,0.08501074566994968,0.2428878447712848,0.08501074566994968,0.0,0.0,0.010786001876994647,0.010786001876994647,-0.08320094910259712,0.26520867773677126,,,
3.42735409992747,1443.22588792,odom,navigating,1,2,,0.10236711086551727,0.01155660017214915,0.01305338241992704,0.27482629186245117,-0.006809484699356779,-0.6474004804762297,-0.6475893406592172,-3.093780517578125,-0.02198205406218779,0.02198205406218779,0.03468407099990145,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.14669017493724823,-0.304437518119812,0.15121656627134486,-0.5761486492307402,0.04621858800010159,0.16985178131580353,0.12352856855869293,0.19504995550481957,0.10738317703787015,0.0463232127571106,6.333333385419445,1,0.10236711086551725,0.10236711086551725,0.2924774596157636,0.10236711086551725,0.0,0.0,0.01155660017214915,0.01155660017214915,-0.01305338241992704,0.24790240577418754,,,
3.4276213999837637,1443.343873456,odom,navigating,1,2,,0.11909533388128354,0.011214468319744264,-0.001685324147363998,0.2878269122980902,-0.017342023223287612,-0.6621391870435207,-0.7213152496240887,-3.093780517578125,-0.02198205406218779,0.02198205406218779,0.15317560099992988,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.15179166197776794,-0.5072436332702637,0.1943000794933163,-0.4795416373419134,0.013146831999847564,0.1903827575969696,0.11320056635856629,0.23078360726228905,0.15781655172434353,0.07718219123840331,3.9333338310882633,1,0.11909533388128354,0.11909533388128354,0.340272382517953,0.11909533388128354,0.0,0.0,0.011214468319744264,0.011214468319744264,0.001685324147363998,0.2311768352043311,,,
3.42782569990959,1443.464583462,odom,navigating,1,2,,0.13870142245835335,0.009390746429902543,-0.06873963140066808,0.3021913041623461,-0.030810093507982993,-0.7291934942968248,-0.7950257833108947,-3.0288772583007812,-0.08737535453587783,0.08737535453587783,0.08248975200012865,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.17743921279907227,-0.5746175646781921,0.17992700906493575,-0.1766597820052601,0.035403395999992426,0.2211561171197891,0.13372230847835542,0.19336728527989594,0.16648673284997556,0.08743380864143369,4.058823824700373,1,0.13870142245835335,0.13870142245835335,0.3962897784524382,0.13870142245835335,0.0,0.0,0.009390746429902543,0.009390746429902543,0.06873963140066808,0.21150715115483443,,,
3.768108499934897,1443.58449005,odom,navigating,1,2,,0.15878451680991157,0.006219356283493752,-0.16378649999453387,0.31610563286932286,-0.04563506739762377,-0.8242403628906906,-0.8396524486320961,-2.922337293624878,-0.19501627308875333,0.19501627308875333,0.0882513359999848,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.18492290377616882,-0.2700708210468292,0.15586427528295857,0.29359699928173866,0.005642380999915986,0.2054698918414116,0.16437591571092605,0.1335274155776039,0.17820113498831325,0.04109397613048554,9.000000544555917,1,0.15878451680991157,0.15878451680991157,0.4536700480283188,0.15878451680991157,0.0,0.0,0.006219356283493752,0.006219356283493751,0.16378649999453387,0.19131659991804165,,,
3.7682458999333903,1443.704777097,odom,navigating,1,2,,0.17844552076338205,0.0025372472113919797,-0.19333348504241754,0.3293733174656345,-0.06060442106202862,-0.8537873479385742,-0.8444154794563757,-2.889003038406372,-0.23075907153636227,0.23075907153636227,0.03115059299989298,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.15946204960346222,0.06761224567890167,0.147736193308682,0.34006769175314433,0.02513310399990587,0.15431810995221137,0.16460598925471306,0.12186384332010279,0.17360854329726122,,,1,0.17844552076338202,0.17844552076338202,0.5098443450382344,0.17844552076338202,0.0,0.0,0.0025372472113919797,0.0025372472113919797,0.19333348504241754,0.17157324083189338,,,
3.768369699944742,1443.805259743,odom,navigating,1,2,,0.19346429771725374,-0.00013210801799523608,-0.19613332814705697,0.33959627047512553,-0.07192609718778588,-0.8565871910432137,-0.8207455287743967,-2.881073236465454,-0.24017459673434505,0.24017459673434505,0.022944039000094563,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.15688224136829376,0.37184858322143555,0.10438125995028553,0.3680807907367334,0.025697693000211075,0.12859200115680694,0.18517248157978058,0.07637767339103486,0.13238484650953622,0.056580480422973645,5.545454552365171,1,0.19346429771725374,0.19346429771725374,0.5527551363350107,0.19346429771725374,0.0,0.0,0.00013210801799523608,-0.00013210801799523608,0.19613332814705697,0.15653575802889572,,,
4.106039799982682,1443.924819384,odom,navigating,1,2,,0.20933713911190172,-0.002474221481994554,-0.14529661781170322,0.3506944447794805,-0.0835132934201819,-0.8057504807078599,-0.7808366087305747,-2.929823875427246,-0.18660713327676068,0.18660713327676068,0.01576634200000626,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.13382261991500854,0.47356945276260376,0.09523849074238201,0.3293407955883093,0.04541121300007944,0.09779345594882966,0.16985178388118743,0.07018224301402344,0.12029473847074058,0.07205832793235778,3.714286016756587,1,0.20933713911190172,0.20933713911190172,0.5981061117482906,0.20933713911190172,0.0,0.0,0.002474221481994554,-0.002474221481994554,0.14529661781170322,0.1406846196468059,,,
4.10620379995089,1444.028192446,odom,navigating,1,2,,0.22124057595815538,-0.0037587145048998682,-0.13824836346661207,0.35930674927649514,-0.09183014031845671,-0.7987022263627688,-0.7455743238304507,-2.929823875427246,-0.18660713327676068,0.18660713327676068,0.11874394599999505,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.10886082053184509,0.3732406497001648,0.09237287010388366,0.3126324881040133,0.04842849400006344,0.08046467190265656,0.13725696916103364,0.06858779040893033,0.11615794979883699,0.056792297258377075,3.833647370754587,1,0.22124057595815538,0.22124057595815538,0.6321159313090154,0.22124057595815538,0.0,0.0,0.0037587145048998682,-0.0037587145048998682,0.13824836346661207,0.12881427410934276,,,
4.106326899956912,1444.14331684,odom,navigating,1,2,,0.23214521900470098,-0.0045358082990155785,-0.10430098710714786,0.3674415693603329,-0.09913355164064157,-0.7647548500033046,-0.710468950242481,-2.9629409313201904,-0.15294886482507,0.15294886482507,0.05495636499995271,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.07988675683736801,0.23710490763187408,0.09013654364472733,0.269302096200691,0.013868789000071047,0.06184781546473503,0.097925698210001,0.06964804016577876,0.1106250471236759,0.036077882745265966,4.428572341754203,1,0.23214521900470098,0.23214521900470098,0.6632720542991457,0.23214521900470098,0.0,0.0,0.0045358082990155785,-0.0045358082990155785,0.10430098710714786,0.11794203220385559,,,
4.408277199952863,1444.243677196,odom,navigating,1,2,,0.23978815954173954,-0.004836811161766791,-0.05073673620785113,0.373292647747301,-0.10406001330045857,-0.7111905991040078,-0.6813983085390259,-3.021765947341919,-0.09326642746478328,0.09326642746478328,0.04920483699993383,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.07447413355112076,0.3038162291049957,0.08664679838013807,0.25827078506227724,0.013782920000039667,0.051359794840812684,0.09758847226142883,0.06699755705260002,0.10629603970767612,0.04622867742061615,3.2219885017912393,1,0.23978815954173952,0.23978815954173952,0.685109027262113,0.23978815954173952,0.0,0.0,0.004836811161766791,-0.004836811161766791,0.05073673620785113,0.11031792474213628,,,
4.408450199989602,1444.343851794,odom,navigating,1,2,,0.24605813888423572,-0.004901681968205757,-0.04600412436419721,0.37820434081621995,-0.10795772036661812,-0.7064579872603539,-0.6577212940063702,-3.021765947341919,-0.09326642746478328,0.09326642746478328,0.14936212099996737,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.05650422349572182,0.2025531381368637,0.08600535363347564,0.16665700997516322,0.012752580000096714,0.04109398074626923,0.0719144662451744,0.07332608831456522,0.09868461895238606,0.030820485498905176,3.666666671926955,1,0.24605813888423572,0.24605813888423572,0.7030232539549592,0.24605813888423572,0.0,0.0,0.004901681968205757,-0.004901681968205757,0.04600412436419721,0.1040573734933102,,,
4.408588999998756,1444.445916649,odom,navigating,1,2,,0.25080943290823954,-0.004851852103339757,-0.003303597753679277,0.38198707304404284,-0.11083317073317941,-0.663757460649836,-0.6400976255964435,-3.069697141647339,-0.04430069068819293,0.04430069068819293,0.05544158099996821,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.03791456297039986,0.062293898314237595,0.08088057699685856,0.08648369485174799,0.01628792900010012,0.03317524318665266,0.042653882754147054,0.07430089749253757,0.08746025650117956,,,1,0.25080943290823954,0.25080943290823954,0.7165983797378273,0.25080943290823954,0.0,0.0,0.004851852103339757,-0.004851852103339757,0.003303597753679277,0.09930915903791408,,,
4.746507899952121,1444.564505171,odom,navigating,1,2,,0.2563747753416472,-0.0047289317968223915,0.007868700381384763,0.38645750978239435,-0.11415029918580817,-0.6525851625147719,-0.6421135788389195,-3.0828676223754883,-0.029831802211701952,0.029831802211701952,0.05485668100004659,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0385737381875515,-0.23660722374916077,0.07882673467596046,0.08380770193534329,0.03380139799992321,0.05657481577038765,0.020572660604715347,0.07245064471271954,0.08520282463920138,0.0360021551656723,2.1428571711913054,1,0.2563747753416472,0.2563747753416472,0.7324993581189921,0.2563747753416472,0.0,0.0,0.0047289317968223915,-0.0047289317968223915,-0.007868700381384763,0.09374457578050063,,,
4.746859099948779,1444.665380928,odom,navigating,1,2,,0.26219302963313246,-0.004624704640747435,0.0078670349172002,0.39111620673850483,-0.11763734506614541,-0.6525868279789565,-0.6421219065020627,-3.0828676223754883,-0.029831802211701952,0.029831802211701952,0.15558632900001612,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.061519552022218704,0.06736470758914948,0.07412688771420518,0.06873756494465132,0.03489692400012245,0.056394445068836216,0.06664465897560119,0.06889733377321611,0.07935644165519426,,,1,0.26219302963313246,0.26219302963313246,0.7491229418089499,0.26219302963313246,0.0,0.0,0.004624704640747435,-0.004624704640747435,-0.0078670349172002,0.08792867528867987,,,
4.746979999938048,1444.78416495,odom,navigating,1,2,,0.2697495665361831,-0.004470878920557725,0.006958808904109048,0.397178077094689,-0.12215161578290284,-0.6534950539920477,-0.6333417620381027,-3.078845739364624,-0.033161845874041404,0.033161845874041404,0.10228572500000155,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.07722313702106476,0.20302943885326385,0.0654847430203313,0.07823643501458405,0.005477790999975696,0.06177665731310845,0.09266961672902108,0.05953251504442175,0.07143697099624086,0.03089295941591263,4.999400412333949,1,0.2697495665361831,0.2697495665361831,0.7707130472462375,0.2697495665361831,0.0,0.0,0.004470878920557725,-0.004470878920557725,-0.006958808904109048,0.08037487685497743,,,
