t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,event_type,event_message
,navigating,0.0,-0.0,-1.4440016448791226e-05,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,going to waypoint 1/3
7480.644441702,navigating,0.0,-0.0,1.5161029994548159e-05,1.5441324323012846,-3.2196030365136634,1.7081083743374654,1.739572326887648,0.5014336109161377,2.849958160670015,-2.849958160670015,0.002618225999867718,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7480.744573155,navigating,0.0,-0.0,2.0063124597236026e-05,1.5441324323012846,-3.2196030365136634,1.7081132764320681,1.739572326887648,0.5014199018478394,2.8499642882882683,-2.8499642882882683,0.056392018999758875,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7480.86592455,navigating,0.0,-0.0,1.0454975813534162e-05,1.5441324323012846,-3.2196030365136634,1.7081036682832844,1.739572326887648,0.5014455318450928,2.849952278102289,-2.849952278102289,0.002599354999802017,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7480.966592984,navigating,0.0,-0.0,1.0454975813534162e-05,1.5441324323012846,-3.2196030365136634,1.7081036682832844,1.739572326887648,0.5014455318450928,2.849952278102289,-2.849952278102289,0.10301263200017274,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7481.083897313,navigating,0.0,-0.0,1.7167411741070282e-06,1.5441324323012846,-3.2196030365136634,1.708094930048645,1.739572326887648,0.5014433860778809,2.8499413553089896,-2.8499413553089896,0.1086669209998945,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7481.184506678,navigating,0.0,-0.0,6.9527707988736864e-06,1.5441324323012846,-3.2196030365136634,1.7081001660782698,1.739572326887648,0.501435399055481,2.8499479003460206,-2.8499479003460206,0.010166191000280378,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7481.284749077,navigating,0.0,-0.0,1.5228471159423052e-05,1.5441324323012846,-3.2196030365136634,1.7081084417786303,1.739572326887648,0.501420259475708,2.849958244971471,-2.849958244971471,0.003719262000231538,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7481.405832839,navigating,4.490187200932013e-05,1.353522802972466e-06,0.0001503615767814992,1.5441249459786963,-3.2195587424383483,1.7082435748842524,1.7402479924384087,0.501420259475708,2.849958244971471,-2.849958244971471,0.12433409599998413,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0025708116590976715,0.03379089757800102,odom,
7481.524392483,navigating,0.0007185018087521747,2.521522842208281e-05,0.002210091071737752,1.5440091159319804,-3.218894747215434,1.7103033043792086,1.750404703033319,0.5013716816902161,2.849993754225323,-2.849993754225323,0.06581649799954903,pixhawk_fused,0.8,0.2,gyro,-1.0,0.01802179589867592,0.23687954246997833,odom,
7481.64521431,navigating,0.003674623089408962,0.0002053150921521148,0.05431658804412409,1.543426118560405,-3.2159910938181424,1.762409801351595,1.7950375612660348,0.4562993049621582,2.90396863590228,-2.90396863590228,0.002811774999827321,pixhawk_fused,0.8,0.2,gyro,-1.0,0.028195815160870552,0.3706074357032776,odom,
7481.745229439,navigating,0.006886914791052826,0.0005484037106851284,0.07654532755145982,1.542646605220883,-3.212855988280824,1.7846385408589307,1.8437255003972775,0.4408109188079834,2.9195833974038305,-2.9195833974038305,0.0514740789994903,pixhawk_fused,0.8,0.2,gyro,-1.0,0.03844118118286133,0.505273163318634,odom,
7481.867793577,navigating,0.01145014235255576,0.0013065999943469705,0.09047181141026561,1.5412709934452555,-3.20843947386045,1.7985650247177365,1.9134452613450883,0.4408109188079834,2.9195833974038305,-2.9195833974038305,0.1723603849995925,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04647896811366081,0.6109222769737244,odom,
7481.98381216,navigating,0.01624771538761353,0.002461827283377516,0.23539970821795642,1.5394700129792205,-3.2038451592786004,1.9434929215254273,1.987825147587638,0.27666527032852173,3.082125722423667,-3.082125722423667,0.004718209000202478,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04967745393514633,0.6529633402824402,odom,
7482.08509393,navigating,0.02051567857769291,0.003813352036626938,0.24888571966708062,1.5375470678410155,-3.1998023371274327,1.9569789329745515,2.0553015341444145,0.27666527032852173,3.082125722423667,-3.082125722423667,0.1055811239994,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04818340018391609,0.633325457572937,odom,
7482.204367295,navigating,0.025318527632369164,0.005729997319877124,0.366090048396565,1.534991112537276,-3.1953070083664747,2.074183261704036,2.133251067551167,0.15038660168647766,-3.07405240221741,3.07405240221741,0.02914332300042588,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05171596258878708,0.6797576546669006,odom,
7482.305725623,navigating,0.029694291062196242,0.007867821471253065,0.4359828412546929,1.5322745132279927,-3.191265018028928,2.1440760545621638,2.2066557744793185,0.08053721487522125,-3.0050372330737334,3.0050372330737334,0.015568654999697173,pixhawk_fused,0.8,0.2,gyro,-1.0,0.056445058435201645,0.7419171333312988,odom,
7482.424490416,navigating,0.03480325552095032,0.010901504456900343,0.45413805005921515,1.5285701352438448,-3.1866193389559854,2.162231263366686,2.2976022893957424,0.08053721487522125,-3.0050372330737334,3.0050372330737334,0.13489318800020555,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0575929693877697,0.8258460164070129,odom,
7482.544492573,navigating,0.03956152677565284,0.014344614156292089,0.5281454611964993,1.5245081813793957,-3.1823770894891976,2.23623867450397,2.3861387161625536,0.010011754930019379,-2.9346410183501463,2.9346410183501463,0.07021153699952265,pixhawk_fused,0.8,0.2,gyro,-1.0,0.056383199989795685,0.7411040663719177,odom,
7482.645226923,navigating,0.04343247163209119,0.01766344590655554,0.6052637668802501,1.5206907807195025,-3.178996806887108,2.313356980187721,2.4629969522230497,-0.06644371896982193,-2.857458121497653,2.857458121497653,0.049915968000277644,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05899014696478844,0.7753699421882629,odom,
7482.766933726,navigating,0.04829962270250167,0.022661885423710715,0.7152097609398063,1.5150732314071955,-3.174859573889964,2.423302974247277,2.5681780277478334,-0.17853346467018127,-2.7463283801865797,2.7463283801865797,0.1069119359999604,pixhawk_fused,0.8,0.2,gyro,-1.0,0.06971495598554611,0.9163374900817871,odom,
7482.884306065,navigating,0.05355496965089582,0.029480829889689756,0.9130858913721267,1.5075991780696558,-3.1705869632260124,2.6211791046795976,2.698002855200164,-0.39719876646995544,-2.531492723841689,2.531492723841689,0.0037066889999550767,pixhawk_fused,0.8,0.2,gyro,-1.0,0.08478172868490219,1.1143759489059448,odom,
7482.984635966,navigating,0.0579054505126858,0.036910046922892,0.9386810016524876,1.4996444404359162,-3.1672942290075263,2.6467742149599585,2.8264723761317616,-0.39719876646995544,-2.531492723841689,2.531492723841689,0.10363193700050033,pixhawk_fused,0.8,0.2,gyro,-1.0,0.11283385008573532,1.4830946922302246,odom,
7483.106468802,navigating,0.06291457898184614,0.050062032799821556,1.2316813307670158,1.4859306411976072,-3.164132297480933,2.9397745440744867,3.0389445475418135,-0.7096527218818665,-2.2184753749561525,2.2184753749561525,0.0023532899995188927,pixhawk_fused,0.8,0.2,gyro,-1.0,0.1355239599943161,1.7813348770141602,odom,
7483.226083255,navigating,0.06496674075378663,0.06247929843717091,1.373705943696659,1.4733493562042064,-3.163798948172342,3.08179915700413,-3.0664377231732645,-0.8404764533042908,-2.08536422183039,2.08536422183039,0.035641159000078915,pixhawk_fused,0.8,0.2,gyro,-1.0,0.09712117165327072,1.1489098072052002,odom,
7483.345389517,navigating,0.06512441983228036,0.0679356078197673,1.3900458225415593,1.4679228120946073,-3.1643895358432084,3.09813903584903,-2.984152091790928,-0.8404764533042908,-2.08536422183039,2.08536422183039,0.15474094599994714,pixhawk_fused,0.8,0.2,gyro,-1.0,0.028699059039354324,0.37722212076187134,odom,
7483.465421105,navigating,0.06511467792603516,0.06838473221799148,1.488184497342501,1.4674792474812417,-3.164460655907799,-3.086907596529614,-2.978720665274107,-0.9538404941558838,-1.9642209260654666,1.9642209260654666,0.10344674499992834,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7483.565510038,navigating,0.06511467792603516,0.06838473221799148,1.5307512844232676,1.4674792474812417,-3.164460655907799,-3.0443408094488476,-2.978720665274107,-1.0025920867919922,-1.911028516564987,1.911028516564987,0.0899435920000542,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7483.666678379,navigating,0.06511353039970844,0.06842960562826189,1.5306160621824452,1.4674349534059268,-3.1644679342769817,-3.04447603168967,-2.9793970674934793,-1.0025920867919922,-1.911028516564987,1.911028516564987,0.1912677979998989,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7483.767783166,navigating,0.06511353039970844,0.06842960562826189,1.530167294284455,1.4674349534059268,-3.1644679342769817,-3.04492479958766,-2.9793970674934793,-1.000969648361206,-1.91158941627201,1.91158941627201,0.09094652100066014,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
7483.884189192,navigating,0.06511030804807283,0.0685643003955728,1.5294398194060213,1.4673019672032792,-3.164489561431126,-3.045652274466094,-2.9814281437476455,-0.9997846484184265,-1.9119911612081373,1.9119911612081373,0.10845537099976355,pixhawk_fused,0.8,0.2,gyro,-1.0,0.002608079696074128,-0.03428075090050697,odom,
7483.985026896,navigating,0.06510282526617928,0.06892189854147017,1.5272892112908236,1.466948758344488,-3.1645459168039447,-3.0478028825812915,-2.9868178267880214,-0.9981516599655151,-1.9133323686453545,1.9133323686453545,0.09633594999922934,pixhawk_fused,0.8,0.2,gyro,-1.0,0.005145479924976826,-0.06763248890638351,odom,
7484.104824326,navigating,0.06509115089890993,0.07072449178967202,1.5180392515840921,1.4651647260809797,-3.164804194933246,-3.057052842288023,-3.013983241193774,-0.9927651286125183,-1.9181044072690452,1.9181044072690452,0.03053331499995693,pixhawk_fused,0.8,0.2,gyro,-1.0,0.025688866153359413,-0.3376559615135193,odom,
7484.205704625,navigating,0.06519178177330782,0.07408897419672378,1.491531293074397,1.4618181319305381,-3.1651649940913287,-3.083560800797718,-3.064711810907249,-0.9722437262535095,-1.9385573525014366,1.9385573525014366,0.09379753899975185,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04126287251710892,-0.5423616170883179,odom,
7484.324301472,navigating,0.06566416396106241,0.07918229044082492,1.4515722880775916,1.4567080929037062,-3.165394158743897,-3.1235198057945235,3.1413725058169324,-0.93742436170578,-1.9692355985227072,1.9692355985227072,0.06481754200012801,pixhawk_fused,0.8,0.2,gyro,-1.0,0.054214585572481155,-0.7125996947288513,odom,
7484.424768527,navigating,0.06644763506124485,0.0838575867054579,1.3396483890784492,1.4519695626353262,-3.1652579492634683,3.04774160238592,3.069921561929786,-0.8166579604148865,-2.0912729516210997,2.0912729516210997,0.051195467000070494,pixhawk_fused,0.8,0.2,gyro,-1.0,0.056594621390104294,-0.7438830137252808,odom,
7484.544920229,navigating,0.06778307047374635,0.08922768913053548,1.268956193003998,1.4464672195095192,-3.1646700649868698,2.977049406311469,2.9865072516466493,-0.7499900460243225,-2.158785004872366,2.158785004872366,0.06307758200000535,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05380157381296158,-0.7071710228919983,odom,
7484.665610375,navigating,0.06958842118113281,0.09454073750624452,1.2520607117834015,1.4409570781310157,-3.163608878759957,2.9601539250908724,2.901918708968152,-0.7499900460243225,-2.158785004872366,2.158785004872366,0.1833391140007734,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05164070799946785,-0.678768515586853,odom,
7484.765723202,navigating,0.07137189173793457,0.09870933747499598,1.153749422201629,1.4365836100655252,-3.1624127307730476,2.8618426355091,2.8335791168275684,-0.6429201364517212,-2.264569346267267,2.264569346267267,0.09030682599950524,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05165625736117363,-0.6789728999137878,odom,
7484.866109111,navigating,0.07341398434847807,0.10270617068869403,1.0672227609821487,1.4323448958066265,-3.160936885456097,2.7753159742896196,2.7659290324593444,-0.5522229075431824,-2.3558094887915098,2.3558094887915098,0.08505183700071939,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05164588987827301,-0.6788365840911865,odom,
7484.968564951,navigating,0.07581730033616715,0.10670557729264377,1.0004962356793425,1.4280541931964195,-3.159103568235548,2.7085894489868134,2.6956014987000847,-0.48646706342697144,-2.4216365305963,2.4216365305963,0.00917004100028862,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05682188645005226,-0.746870219707489,odom,
7485.083621529,navigating,0.07917924200083529,0.11141823295735565,0.9302635096272442,1.4229257502932242,-3.1564182659137527,2.638356722934715,2.6083379272748632,-0.41971316933631897,-2.4876171954455812,2.4876171954455812,0.010692526000639191,pixhawk_fused,0.8,0.2,gyro,-1.0,0.05667679384350777,-0.7449631094932556,odom,
