t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,event_type,event_message
5275.317817398,done,-0.0048906909109628655,0.0004345629619353054,3.1268853845356044,-6.065812840817331,-6.3978658926523355,-2.7544425571110223,-2.8153972834325223,-0.055669452995061874,2.9376266273753715,-2.9376266273753715,0.06073922100040363,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
,navigating,-0.0048906909109628655,0.0004345629619353054,3.1268853845356044,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,going to waypoint 1/4
,turning,-0.0048906909109628655,0.0004345629619353054,3.1268853845356044,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,final alignment at waypoint 1/4
5275.445945682,turning,-0.0048906909109628655,0.0004345629619353054,3.1268086189588122,-6.065812840817331,-6.3978658926523355,-2.7545193226878144,-2.8153972834325223,-0.05563696473836899,2.937530703782104,-2.937530703782104,0.08062984200023493,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5275.558832097,turning,-0.0048906909109628655,0.0004345629619353054,3.1267378822227503,-6.065812840817331,-6.3978658926523355,-2.7545900594238764,-2.8153972834325223,-0.05565338581800461,2.937442313543986,-2.937442313543986,0.06511736999982531,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
,reached,-0.0048906909109628655,0.0004345629619353054,3.1267378822227503,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,reached waypoint 1/4
,turning,-0.0048906909109628655,0.0004345629619353054,3.1267378822227503,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,aligning for waypoint 2/4
5275.678563368,turning,-0.0048906909109628655,0.0004345629619353054,3.1266991706802134,-6.065812840817331,-6.3978658926523355,-2.7546287709664132,-2.8153972834325223,-0.055675916373729706,2.9373939408767034,-2.9373939408767034,0.008516621000126179,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5275.793938988,turning,-0.0048906909109628655,0.0004345629619353054,3.1265375613588846,-6.065812840817331,-6.3978658926523355,-2.754790380287742,-2.8153972834325223,-0.05560065433382988,2.937191998966503,-2.937191998966503,0.012971989999641664,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5275.897370422,turning,-0.0048906909109628655,0.0004345629619353054,3.1265375613588846,-6.065812840817331,-6.3978658926523355,-2.754790380287742,-2.8153972834325223,-0.05560065433382988,2.937191998966503,-2.937191998966503,0.11530565899920475,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5275.997400158,turning,-0.0048906909109628655,0.0004345629619353054,3.1264369892387562,-6.065812840817331,-6.3978658926523355,-2.7548909524078704,-2.8153972834325223,-0.055587731301784515,2.9370663270303043,-2.9370663270303043,0.024015814999984286,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5276.097611149,turning,-0.0048906909109628655,0.0004345629619353054,3.126366964699929,-6.065812840817331,-6.3978658926523355,-2.754960976946698,-2.8153972834325223,-0.05555703490972519,2.9369788263603107,-2.9369788263603107,0.009733789000165416,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5276.21465322,turning,-0.0048906909109628655,0.0004345629619353054,3.126366964699929,-6.065812840817331,-6.3978658926523355,-2.754960976946698,-2.8153972834325223,-0.05555703490972519,2.9369788263603107,-2.9369788263603107,0.1279792509994877,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5276.317614075,turning,-0.0048906909109628655,0.0004345629619353054,3.126332854577405,-6.065812840817331,-6.3978658926523355,-2.7549950870692217,-2.8153972834325223,-0.0555899553000927,2.936936203297227,-2.936936203297227,0.05174259500017797,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5276.417667792,turning,-0.0048906909109628655,0.0004345629619353054,3.1262706057749763,-6.065812840817331,-6.3978658926523355,-2.7550573358716504,-2.8153972834325223,-0.05555430054664612,2.9368584188777014,-2.9368584188777014,0.024711238999771012,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5276.536029584,turning,-0.0048906909109628655,0.0004345629619353054,3.1261534775599653,-6.065812840817331,-6.3978658926523355,-2.7551744640866613,-2.8153972834325223,-0.055511124432086945,2.9367120584803623,-2.9367120584803623,0.08510319299966795,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5276.639478424,turning,-0.0048906909109628655,0.0004345629619353054,3.1261244927903484,-6.065812840817331,-6.3978658926523355,-2.755203448856278,-2.8153972834325223,-0.05549660325050354,2.9366758398297232,-2.9366758398297232,0.07062652300010086,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5276.758087876,turning,-0.004349126481748653,0.00039181262020021113,3.1231707686988113,-6.065297698641883,-6.397693416098034,-2.7581571729478154,-2.829557445957848,-0.05546393617987633,2.936518027104436,-2.936518027104436,0.07128983799975686,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.007696285843849182,-0.3034813106060028,odom,
5276.858100076,turning,-0.004397505110010159,0.0003984540269804664,3.106105855246629,-6.06534482088351,-6.397706226027797,-2.7752220863999977,-2.8681316298370514,-0.04055990278720856,2.9248133256882416,-2.9248133256882416,0.07317096799943101,pixhawk_fused,0.8,0.2,gyro,-1.0,-8.919494689507701e-07,-0.4710603654384613,odom,
5276.977919529,turning,-0.004057896575816215,0.0003331643505257425,3.0863500401358612,-6.065006730237279,-6.397633483926645,-2.7949779015107654,-2.9675884547254006,-0.04055990278720856,2.9248133256882416,-2.9248133256882416,0.19289364599990222,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005120645742863417,-1.0095908641815186,odom,
5277.079131861,turning,-0.003629519662204234,0.00021473945835569393,2.9739694809131136,-6.064566160152949,-6.397574924247731,-2.907358460733513,-3.0791912170389377,0.07916833460330963,2.8122410177737462,-2.8122410177737462,0.09675646200048504,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.0025607033167034388,-1.1780319213867188,odom,
5277.180195104,turning,-0.003044479094452481,-4.0355886531367145e-05,2.8626871231713418,-6.063927951152284,-6.397580871715121,-3.018640818475285,3.079360298532126,0.186111181974411,2.7042466967850913,-2.7042466967850913,0.05451419999917562,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.017051951959729195,-1.2485754489898682,odom,
5277.300219403,turning,-0.0024558898542354456,-0.000395881917665906,2.734366038567474,-6.063247194884908,-6.397677861183323,3.1362234041004338,2.9150536430104403,0.3056798279285431,2.5847477352172126,-2.5847477352172126,0.029364917999373574,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005168090108782053,-1.4952772855758667,odom,
5277.417620538,turning,-0.002373479272682327,-0.0004522803482455394,2.594834141774849,-6.063149290421723,-6.397697533575458,2.9966915073078084,2.7366479012083142,0.4365648627281189,2.454670572593807,-2.454670572593807,0.002903433000028599,pixhawk_fused,0.8,0.2,gyro,-1.0,0.002570041920989752,-1.5201349258422852,odom,
5277.517861602,turning,-0.0021118038518355736,-0.0007489059542048431,2.379012381311468,-6.06279244237834,-6.397868180139794,2.7808697468444277,2.5905907663029053,0.6668795347213745,2.221824636772274,-2.221824636772274,0.05229313500058197,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,-1.3464560508728027,odom,
5277.639918915,turning,-0.0017976629889640031,-0.0012507607143565163,2.1839368945146056,-6.062307037539841,-6.398207185781007,2.585794260047565,2.40916377831014,0.8667380213737488,2.0233908131867633,-2.0233908131867633,0.06788595499983785,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.0025852748658508062,-1.5291473865509033,odom,
5277.758144267,turning,-0.0015332672568985017,-0.001889551824407469,2.02855581493057,-6.061813855243987,-6.398691675624523,2.4304131804635296,2.226668588992963,1.0146701335906982,1.874673289135097,-1.874673289135097,0.07291997599986644,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0025607033167034388,-1.5819284915924072,odom,
5277.878073217,turning,-0.0015018234628198556,-0.002036634378949163,1.8729134936946052,-6.06172738821809,-6.398814742449741,2.274770859227565,2.024520256970315,1.1612695455551147,1.7303762119561419,-1.7303762119561419,0.014178196000102616,pixhawk_fused,0.8,0.2,gyro,-1.0,0.002561344299465418,-1.7169878482818604,odom,
5277.994880814,turning,-0.0014935084226905325,-0.001985487330714664,1.579394226918105,-6.061739740650362,-6.3987644177256735,1.9812515924510645,1.8357078978026418,1.4787306785583496,1.4111711823493227,-1.4111711823493227,0.011811227999714902,pixhawk_fused,0.8,0.2,gyro,-1.0,0.007739501539617777,-1.4581083059310913,odom,
5278.097108579,turning,-0.0014098188237008326,-0.0016517100819853298,1.5521224818605441,-6.061793267856869,-6.3984244970894775,1.9539798473935037,1.6971887235159309,1.4787306785583496,1.4111711823493227,-1.4111711823493227,0.11328094100008457,pixhawk_fused,0.8,0.2,gyro,-1.0,0.01536448486149311,-1.2792237997055054,odom,
5278.197479361,turning,-0.0014246285760488582,-0.0017005940776403726,1.411319302743726,-6.061787777886971,-6.398475279311035,1.8131766682766857,1.5543358722922591,1.6174613237380981,1.2708644949942811,-1.2708644949942811,0.03266091400018922,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.007749993819743395,-1.5285688638687134,odom,
5278.317451198,turning,-0.001382230040598114,-0.0016172047429065016,1.155147622729982,-6.0617813729220895,-6.398381949822766,1.5570049882629415,1.374495809805139,1.892687201499939,0.9960490258485062,-0.9960490258485062,0.03224159300043539,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0025607033167034388,-1.4472962617874146,odom,
5278.417597394,turning,-0.0014400705658367578,-0.0016994995551145912,1.125539436308491,-6.061802417806699,-6.398480311783442,1.5273968018414505,1.2230064811768575,1.892687201499939,0.9960490258485062,-0.9960490258485062,0.13221746100043674,pixhawk_fused,0.8,0.2,gyro,-1.0,0.00255840877071023,-1.5149507522583008,odom,
5278.517795737,turning,-0.0015528473383813776,-0.0017917529078782847,0.9069619534757685,-6.061870127435443,-6.398609326076049,1.308819319008728,1.0667565709157676,2.1290712356567383,0.7624357227832061,-0.7624357227832061,0.05118859300000622,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005120133515447378,-1.6151845455169678,odom,
5278.639232217,turning,-0.001711139166679374,-0.0019103961166719496,0.7001777111714822,-6.061969404391102,-6.398780430137877,1.1020350767044418,0.8799279552646304,2.3428385257720947,0.5507883616238816,-0.5507883616238816,0.06450883199977397,pixhawk_fused,0.8,0.2,gyro,-1.0,0.005170297343283892,-1.5630501508712769,odom,
5278.754596467,turning,-0.0018520531720311482,-0.001955397609408817,0.5404435681722102,-6.062081491276524,-6.398876962108587,0.9423009337051698,0.6900170154753015,2.4936537742614746,0.39839960677921604,-0.39839960677921604,0.06705990599948564,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.002568887546658516,-1.58698308467865,odom,
5278.855084672,turning,-0.001561309073074011,-0.0018935416369510688,0.5135860316172425,-6.061838102611038,-6.398706315544251,0.9154433971502021,0.5506737806029424,2.4936537742614746,0.39839960677921604,-0.39839960677921604,0.16764125600002444,pixhawk_fused,0.8,0.2,gyro,-1.0,0.005133410450071096,-1.283217430114746,odom,
5278.957448469,turning,-0.0016111612494064203,-0.0018962159607833812,0.2353199531141414,-6.061882937365206,-6.398728275423844,0.6371773186471009,0.4214623215001723,2.8081562519073486,0.0843684087544663,-0.0843684087544663,0.0472649849998561,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005121919326484203,-1.2791334390640259,odom,
5279.058061374,turning,-0.0014112471766799767,-0.0018936870110232915,0.21630007554934289,-6.0616999383686,-6.398647755865337,0.6181574410823024,0.3239586903906018,2.8081562519073486,0.0843684087544663,-0.0843684087544663,0.147798299999522,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0025848899967968464,-0.917350172996521,odom,
5279.158404231,turning,-0.0011161860457592709,-0.001928114381105399,0.12683581190059817,-6.061414917431385,-6.39856403382439,0.5286931774335577,0.2671654611027907,2.9064109325408936,-0.012968527957798709,0.012968527957798709,0.08857927600001858,pixhawk_fused,0.8,0.2,gyro,-1.0,0.007738339249044657,-0.23733077943325043,odom,
5279.276091506,turning,0.00010574283688623634,-0.0021034229912176503,0.006645707622128683,-6.0602217639735105,-6.39824744556026,0.4085030731550882,0.24891596310092032,3.0461456775665283,-0.15810478322208094,0.15810478322208094,0.10614055699988967,pixhawk_fused,0.8,0.2,gyro,-1.0,0.012891417369246483,-0.16944554448127747,odom,
5279.395278033,turning,0.0005946660529827011,-0.002179973747555117,-0.00758310822049707,-6.05974184910491,-6.3981266662225,0.39427425731246246,0.24217157132146472,3.062321424484253,-0.17418341778218913,0.17418341778218913,0.11209867900015524,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
,navigating,0.0005946660529827011,-0.002179973747555117,-0.00758310822049707,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,going to waypoint 2/4
5279.497521612,navigating,0.0005946660529827011,-0.002179973747555117,-0.009557759191920534,-6.05974184910491,-6.3981266662225,0.392299606341039,0.24217157132146472,3.07078218460083,-0.1766464515328424,0.1766464515328424,0.021704698000576172,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5279.617480728,navigating,0.0005946660529827011,-0.002179973747555117,-0.009458344352471004,-6.05974184910491,-6.3981266662225,0.3923990211804885,0.24217157132146472,3.070831060409546,-0.17652244551666246,0.17652244551666246,0.032397106999269454,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
5279.719420278,navigating,0.0015600704540507811,-0.0023307701817353163,-0.006806077979010172,-6.058794371799979,-6.3978878525319285,0.39505128755394936,0.2555382767716706,3.070831060409546,-0.17652244551666246,0.17652244551666246,0.13405811099983111,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0214882493019104,0.2824428081512451,odom,
5279.839477447,navigating,0.005293929468290255,-0.00280062189583454,0.0034029542322129847,-6.055174194149611,-6.396859855668492,0.4052603197651725,0.3070824578902392,3.070543050765991,-0.1765781310854962,0.1765781310854962,0.0707913890000782,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04643469676375389,0.6103403568267822,odom,
5279.957713742,navigating,0.0129260077038636,-0.0032260853653276406,0.03674740856827957,-6.047983706075449,-6.394266302389085,0.4386047741012391,0.39018181160879456,3.046053171157837,-0.15563987853215241,0.15563987853215241,0.07290740100052062,pixhawk_fused,0.8,0.2,gyro,-1.0,0.08452849835157394,0.639694094657898,odom,
5280.058125412,navigating,0.024376046096600927,-0.0030719766884629643,0.10117640258171418,-6.037506098524743,-6.389646035222262,0.5030337681146737,0.44026116360903567,2.9800493717193604,-0.08762870027707124,0.08762870027707124,0.08806467999966117,pixhawk_fused,0.8,0.2,gyro,-1.0,0.14081774652004242,0.3028772473335266,odom,
