t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,linear_x_mps,angular_z_radps
11316.877740456,error,1.0836234443894504,0.04392111731135051,1.5690192504636307,-3.320693254470825,-1.0309807062149048,-0.819141971086682,0.0,0.0
11316.993889971,turning,1.0836234443894504,0.04392111731135051,1.5690192504636307,-3.320693254470825,-1.0309807062149048,-0.819141971086682,0.0,0.0
11317.112410883,turning,1.0836234443894504,0.04392111731135051,1.5690192504636307,-3.320693254470825,-1.0309807062149048,-0.819141971086682,0.0,0.0
11317.21273747,turning,1.0836234443894504,0.04392111731135051,1.5690192504636307,-3.320693254470825,-1.0309807062149048,-0.819141971086682,0.0,0.0
11317.314588754,turning,1.0836234443894504,0.04392111731135051,1.5690192504636307,-3.320693254470825,-1.0309807062149048,-0.819141971086682,0.0,0.0
11317.433295165,turning,1.0836234443894504,0.04392111731135051,1.5690192504636307,-3.320693254470825,-1.0309807062149048,-0.819141971086682,0.0,0.0
11317.533432364,turning,1.0836236453284203,0.04407571306206126,1.5710506240439854,-3.320587635040283,-1.0310935974121094,-0.817110597506327,0.0,0.0
11317.633874005,turning,1.0836222255058017,0.04469242256124939,1.579156825078086,-3.320164680480957,-1.031542420387268,-0.8090043964722263,0.020521381869912148,0.2697342336177826
11317.733919165,turning,1.0835042784758238,0.04866040740337385,1.6367816246151667,-3.317363977432251,-1.0343557596206665,-0.7513795969351459,0.04536571353673935,0.7287984490394592
11317.852986018,turning,1.083057979925155,0.052745325224579975,1.7666930545263932,-3.314243793487549,-1.03702974319458,-0.6214681670239192,0.024824414402246475,1.3052921295166016
11317.954414191,turning,1.082458285968058,0.055139276838401474,1.9089488588567296,-3.312168598175049,-1.0383654832839966,-0.4792123626935829,0.01898219622671604,1.4972200393676758
11318.074241577,turning,1.0816695629805007,0.05697241638741002,2.097049689539297,-3.3103392124176025,-1.0391628742218018,-0.2911115320110154,0.015418707393109798,1.6888700723648071
11318.192424638,turning,1.0807660555708052,0.05828869607234366,2.3062190584949187,-3.308779716491699,-1.0395047664642334,-0.081942163055394,0.007693980820477009,1.719939112663269
11318.312668078,turning,1.0799058732722102,0.0590967140054075,2.531436881860284,-3.3075995445251465,-1.0395056009292603,0.14327566030997163,0.007761943154036999,1.8695712089538574
11318.41272372,turning,1.079025031697391,0.05961715756456376,2.717889759022059,-3.306601047515869,-1.0392825603485107,0.32972853747174646,0.010242821648716927,1.952167272567749
11318.51290125,turning,1.0781083012324535,0.05994914148489949,2.906585648415817,-3.3057053089141846,-1.0388975143432617,0.518424426865504,0.010245876386761665,1.952750325202942
11318.632921894,turning,1.0775502558087133,0.060041103010746166,3.1307391476219477,-3.3052353858947754,-1.0385828018188477,0.7425779260716351,-0.0025819039437919855,1.798646330833435
11318.752452984,turning,1.0780137767872504,0.06009893707038483,-2.96786821918425,-3.3055338859558105,-1.0389420986175537,0.9271558664450238,-0.010358287021517754,1.2253496646881104
11318.852983382,turning,1.0801599135743598,0.060599454097681194,-2.871070261732977,-3.3067567348480225,-1.0407754182815552,1.0239538238962964,-0.028375335037708282,0.6442158222198486
11318.972309769,turning,1.0823210159561645,0.06128076173343888,-2.8129419245233303,-3.3078668117523193,-1.0427508354187012,1.0820821611059432,-0.025806108489632607,0.4070363938808441
11319.074436215,turning,1.083485408350099,0.06168570461456824,-2.7939980444985455,-3.308439016342163,-1.0438427925109863,1.1010260411307284,0.0,0.13043245673179626
11319.192785569,turning,1.0837744043418074,0.06179201765829656,-2.7872461612466233,-3.308577060699463,-1.044118046760559,1.1077779243826504,-0.00256146932952106,0.03366810455918312
11319.312952489,turning,1.0838239588846377,0.06180895158955346,-2.7703699080684574,-3.3086016178131104,-1.0441642999649048,1.1246541775608165,0.012807348743081093,0.43768537044525146
11319.41298276,turning,1.0842997161654477,0.06200633263074995,-2.7352441164159185,-3.3088135719299316,-1.0446337461471558,1.159779969213355,-0.005337220150977373,0.2806382477283478
