t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,event_type,event_message
11503.305122848,done,0.9534372182348166,0.0005613020059245799,-0.043040296939385936,1.1585103961197611,-5.865052959776528,-2.416847916265444,-2.366300331168751,-2.6279144287109375,-0.048880910170730235,0.048880910170730235,0.08171049600059632,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
,turning,0.9534372182348166,0.0005613020059245799,-0.043040296939385936,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,aligning for waypoint 1/1
11503.42335531,turning,0.9534372182348166,0.0005613020059245799,-0.04303610519251633,1.1585103961197611,-5.865052959776528,-2.4168437245185745,-2.366300331168751,-2.6279053688049316,-0.048875671742018345,0.048875671742018345,0.09585975499976485,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11503.52473248,turning,0.9534372182348166,0.0005613020059245799,-0.04305124257502069,1.1585103961197611,-5.865052959776528,-2.416858861901079,-2.366300331168751,-2.627901554107666,-0.04889458893751729,0.04889458893751729,0.08207489300002635,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11503.644339828,turning,0.9534372182348166,0.0005613020059245799,-0.0430591807613987,1.1585103961197611,-5.865052959776528,-2.416866800087457,-2.366300331168751,-2.627885103225708,-0.048904509292449834,0.048904509292449834,0.024500126999555505,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11503.744505958,turning,0.9534372182348166,0.0005613020059245799,-0.04305046730535533,1.1585103961197611,-5.865052959776528,-2.4168580866314135,-2.366300331168751,-2.627889394760132,-0.04889362008264291,0.04889362008264291,0.07994606499960355,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11503.844743198,turning,0.9534372182348166,0.0005613020059245799,-0.04304900485300989,1.1585103961197611,-5.865052959776528,-2.416856624179068,-2.366300331168751,-2.6278929710388184,-0.04889179245522249,0.04889179245522249,0.09743352499936009,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11503.965218206,turning,0.9534372182348166,0.0005613020059245799,-0.043060853834171464,1.1585103961197611,-5.865052959776528,-2.4168684731602297,-2.366300331168751,-2.627872943878174,-0.04890660013211894,0.04890660013211894,0.03687136299959093,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11504.083365041,turning,0.9534372182348166,0.0005613020059245799,-0.043071664536388,1.1585103961197611,-5.865052959776528,-2.416879283862446,-2.366300331168751,-2.62784743309021,-0.04892011026991535,0.04892011026991535,0.0460731900002429,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11504.185349064,turning,0.9534372182348166,0.0005613020059245799,-0.043071664536388,1.1585103961197611,-5.865052959776528,-2.416879283862446,-2.366300331168751,-2.62784743309021,-0.04892011026991535,0.04892011026991535,0.1471883499998512,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11504.304738754,turning,0.9534372182348166,0.0005613020059245799,-0.0431449846523102,1.1585103961197611,-5.865052959776528,-2.4169526039783684,-2.366300331168751,-2.6277685165405273,-0.04901173840416599,0.04901173840416599,0.07539195800018206,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11504.424148055,turning,0.9534372182348166,0.0005613020059245799,-0.04318624402120941,1.1585103961197611,-5.865052959776528,-2.4169938633472676,-2.366300331168751,-2.6277265548706055,-0.04906330020120371,0.04906330020120371,0.08753958899978898,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11504.524254282,turning,0.9533922241839267,0.0005608035740857775,-0.04336549176246152,1.1585424209441673,-5.865021350858933,-2.4171731110885197,-2.366971710589538,-2.6276655197143555,-0.04911966178147126,0.04911966178147126,0.07409321799968893,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11504.645108689,turning,0.9533922241839267,0.0005608035740857775,-0.043415287248468104,1.1585424209441673,-5.865021350858933,-2.4172229065745263,-2.366971710589538,-2.6276001930236816,-0.04918189141945917,0.04918189141945917,0.01532820600004925,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11504.745656774,turning,0.9533480322820569,0.0005606869422480343,-0.04392289464043708,1.1585741338384656,-5.864990573754958,-2.4177305139664953,-2.368985888175124,-2.627470016479492,-0.049313288815785235,0.049313288815785235,0.07305011799871863,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0024587756488472223,-0.03231829032301903,odom,
11504.866058194,turning,0.9526741089413151,0.0005597723873696503,-0.04841326177760408,1.1590583533425545,-5.864521846779558,-2.4222208811036623,-2.391294169426844,-2.6274428367614746,-0.04935254592029381,0.04935254592029381,0.03657161299997824,pixhawk_fused,0.8,0.2,gyro,-1.0,5.175367618903692e-07,-0.2713235914707184,odom,
11504.98453028,turning,0.9525385950785129,0.0005634151084059624,-0.07059255401262066,1.1591583789304725,-5.864430347281255,-2.444400173338679,-2.4149758597459385,-2.603537082672119,-0.07115639897761869,0.07115639897761869,0.05214331299976038,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,-0.33711740374565125,odom,
11505.104417938,turning,0.9521344898231627,0.0005904901415399455,-0.10979600267795853,1.1594679175741642,-5.86416915780428,-2.4836036220040167,-2.4887978052366324,-2.569779396057129,-0.10170622402010489,0.10170622402010489,0.05550047500037181,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.007754278369247913,-0.7814071178436279,odom,
11505.204464223,turning,0.9519561926326279,0.0006267636892392514,-0.12627340419858868,1.1596213871872274,-5.86407141970382,-2.500081023524647,-2.571241087373322,-2.569779396057129,-0.10170622402010489,0.10170622402010489,0.15565123899978062,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.010327622294425964,-0.8823547959327698,odom,
11505.304629877,turning,0.951606994799074,0.0007135596095926289,-0.26967142951595147,1.159932901388269,-5.863891332054887,-2.6434790488420097,-2.6632363566349486,-2.4216742515563965,-0.25794116550264884,0.25794116550264884,0.06696386799922038,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005165367387235165,-0.9505143761634827,odom,
11505.424326449,turning,0.9511436267765003,0.0008822467640961507,-0.36622938962432894,1.1603834324407098,-5.863690864972241,-2.740037008950387,-2.7883279396417158,-2.329957962036133,-0.3473698174315505,0.3473698174315505,0.07562034100010351,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.01027657464146614,-1.0806070566177368,odom,
11505.526151684,turning,0.9508620349794337,0.001021707387461046,-0.46780398032542747,1.160682885344248,-5.863595622312643,-2.8416115996514857,-2.898572636129924,-2.2301223278045654,-0.4467797016459517,0.4467797016459517,0.0034519370001362404,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.005162255372852087,-1.153011441230774,odom,
11505.644135176,turning,0.9505268796143383,0.0012464063827686278,-0.5809540381492555,1.161080076348246,-5.863524502248053,-2.9547616574753137,-3.037152966913153,-2.1240029335021973,-0.5535868168431334,0.5535868168431334,0.00658151499919768,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.0076956432312726974,-1.1797664165496826,odom,
11505.745631606,turning,0.95022616825356,0.0015153177915505633,-0.7096338189458224,1.1614831940242936,-5.8635091136960655,-3.0834414382718807,3.139770126177685,-1.990243673324585,-0.687857570703607,0.687857570703607,0.0627964150007756,pixhawk_fused,0.8,0.2,gyro,-1.0,-0.010327231138944626,-1.1540478467941284,odom,
