t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,linear_x_mps,angular_z_radps,event_type,event_message
1317.843544679,done,0.0,0.0,0.0,0.4879821240901947,-4.4373016357421875,1.0660922786839202,0.0,0.0,odom,
,navigating,0.0,0.0,0.0,,,,,,mission_status,going to waypoint 1/1
1317.943691762,navigating,0.0,0.0,0.0,0.4879821240901947,-4.4373016357421875,1.0660922786839202,0.0,0.0,odom,
1318.063483874,navigating,5.120952214574817e-05,-3.937901042803358e-09,0.0006728933049804375,0.4880068898200989,-4.437256813049316,1.0667651719889006,0.0025596856139600277,0.0336446575820446,odom,
1318.184404923,navigating,0.0016479117285683972,1.2791097167710245e-05,0.016246345680508645,0.4887677729129791,-4.435853004455566,1.0823386243644288,0.010286332108080387,0.06760206818580627,odom,
1318.304488084,navigating,0.006327110452033033,0.00014839859589102933,0.04532250325102116,0.49091169238090515,-4.431691646575928,1.1114147819349414,0.05652192234992981,0.33767956495285034,odom,
1318.423825392,navigating,0.016956767513102745,0.0008647304455407269,0.08795122580689974,0.49542462825775146,-4.422040939331055,1.15404350449082,0.10825535655021667,0.27103134989738464,odom,
1318.543592691,navigating,0.032282046324004166,0.0022855162324871194,0.08458003027374406,0.5015915036201477,-4.407939434051514,1.1506723089576643,0.12407155334949493,-4.099580110050738e-05,odom,
1318.643685631,navigating,0.04573205372961453,0.003301388129390903,0.06413938208067727,0.5072060227394104,-4.395675182342529,1.1302316607645975,0.13701288402080536,-0.37377282977104187,odom,
1318.743694884,navigating,0.06115669671049794,0.004004869396049101,0.008575953838112715,0.5140488147735596,-4.381833553314209,1.074668232522033,0.20418572425842285,-1.0531481504440308,odom,
1318.863510777,navigating,0.08161887949936857,0.003980316057795426,-0.015804721030169055,0.5239647626876831,-4.363934516906738,1.0502875576537511,0.18685704469680786,-0.1682232767343521,odom,
1318.964444564,navigating,0.100447962673862,0.0034655015671468947,-0.033451506488418215,0.5335201621055603,-4.3477020263671875,1.032640772195502,0.15152648091316223,0.6413862109184265,odom,
1319.083578733,navigating,0.1237205550730955,0.002174772907712834,-0.07055181619887363,0.5459033846855164,-4.32795524597168,0.9955404624850466,0.17003889381885529,-0.1354546993970871,odom,
1319.183593838,navigating,0.1382466397307566,0.0011559549382098092,-0.06852620627638284,0.5538192391395569,-4.315732955932617,0.9975660724075374,0.14943185448646545,4.9122721975436434e-05,odom,
1319.28362485,navigating,0.1510838508869962,0.0003168292271945733,-0.05907864094237425,0.5607611536979675,-4.304902076721191,1.007013637741546,0.13656005263328552,0.10160113871097565,odom,
1319.384687356,navigating,0.16197759338209147,-0.0002860465078000085,-0.050968149269571716,0.5665565133094788,-4.295658111572266,1.0151241294143485,0.11594438552856445,0.0339043103158474,odom,
1319.503868301,navigating,0.17287174603584554,-0.0007949971110296078,-0.041478594921825485,0.572269856929779,-4.286368370056152,1.0246136837620947,0.09248915314674377,0.06753790378570557,odom,
1319.603959423,navigating,0.1813061373165653,-0.0011330330181965609,-0.036066954290717046,0.5766441822052002,-4.279149055480957,1.0300253243932032,0.07979085296392441,0.03383146598935127,odom,
1319.704612528,navigating,0.18855449188718815,-0.001369324067942032,-0.02593895236669308,0.5803559422492981,-4.272918701171875,1.0401533263172271,0.06679438799619675,0.06753456592559814,odom,
1319.804863479,navigating,0.19498356583726528,-0.0015248200555955244,-0.021201139488005394,0.5836008191108704,-4.267366409301758,1.0448911391959148,0.066801056265831,0.0,odom,
1319.923696196,navigating,0.2025949225172756,-0.0016549587180095388,-0.013078633570221765,0.587395191192627,-4.260766983032227,1.0530136451136984,0.059173017740249634,-0.03381623700261116,odom,
1320.024118698,navigating,0.2084605377341068,-0.0017115205544144946,-0.0036134142355930265,0.5902810096740723,-4.255660057067871,1.0624788644483272,0.059173017740249634,0.10144873708486557,odom,
1320.143528457,navigating,0.2126832137127292,-0.0017109850061740872,0.007225076677025433,0.5923224091529846,-4.2519636154174805,1.0733173553609456,0.023266339674592018,0.10193803906440735,odom,
1320.244103215,navigating,0.21510670275692031,-0.0016821272282795258,0.018743120851318906,0.5934690237045288,-4.249828338623047,1.084835399535239,0.022430891171097755,0.09828399866819382,odom,
1320.363740839,navigating,0.21849315086686155,-0.0015967440317116721,0.0335903771858268,0.5950317978858948,-4.246822834014893,1.099682655869747,0.03329183906316757,0.1009925901889801,odom,
1320.463797554,navigating,0.22142350579230152,-0.001481542075080014,0.04374943155688671,0.5963479280471802,-4.244202136993408,1.109841710240807,0.028214087709784508,-0.03371341526508331,odom,
,reached,0.22142350579230152,-0.001481542075080014,0.04374943155688671,,,,,,mission_status,reached waypoint 1/1
1320.564210094,reached,0.2215776494319493,-0.0014755834266878265,0.049853406936748224,0.596417248249054,-4.2440643310546875,1.1159456856206684,-0.007757785264402628,0.10196878015995026,odom,
1320.665363402,reached,0.22147480124850502,-0.0014807154496799257,0.04850059739326351,0.5963720083236694,-4.244156837463379,1.1145928760771837,0.0,0.0,odom,
,done,0.22147480124850502,-0.0014807154496799257,0.04850059739326351,,,,,,mission_status,mission complete
