t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,event_type,event_message
1927.459540634,stopped,1.1986072210177146,-0.7543908963406588,-0.13189039412891335,-8.93163385736438,-5.468498168426261,-2.477870734840557,-2.4763505624451425,-0.7295443415641785,1.0530078981365365,-1.0530078981365365,0.03364969999984169,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
,turning,1.1986072210177146,-0.7543908963406588,-0.13189039412891335,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,aligning for waypoint 1/4
1927.561598819,turning,1.1986072210177146,-0.7543908963406588,-0.13196534486335443,-8.93163385736438,-5.468498168426261,-2.477945685574998,-2.4763505624451425,-0.72953861951828,1.0529142097397997,-1.0529142097397997,0.0267188459999943,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1927.662053769,turning,1.198802039880249,-0.7544165030200272,-0.13142680981907873,-8.931788491516512,-5.468619405261513,-2.4774071505307225,-2.4736629037799887,-0.7295856475830078,1.052915465770784,-1.052915465770784,0.012736100999973132,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1927.780138176,turning,1.1987532501636697,-0.7544105048775114,-0.1312915792574496,-8.931750061727225,-5.4685887529295805,-2.4772719199690934,-2.4729867468788234,-0.7295856475830078,1.052915465770784,-1.052915465770784,0.1310295620000943,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1927.880372437,turning,1.1987532501636697,-0.7544105048775114,-0.13133516265183554,-8.931750061727225,-5.4685887529295805,-2.4773155033634793,-2.4729867468788234,-0.7295904159545898,1.052860986622545,-1.052860986622545,0.040395210000042425,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1927.980650754,turning,1.1987532501636697,-0.7544105048775114,-0.13134145788458218,-8.931750061727225,-5.4685887529295805,-2.477321798596226,-2.4729867468788234,-0.7296213507652283,1.0528531175954556,-1.0528531175954556,0.0315566840001793,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1928.080898089,turning,1.1987532501636697,-0.7544105048775114,-0.13134145788458218,-8.931750061727225,-5.4685887529295805,-2.477321798596226,-2.4729867468788234,-0.7296213507652283,1.0528531175954556,-1.0528531175954556,0.13197392600000057,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1928.200431451,turning,1.1987532501636697,-0.7544105048775114,-0.13136828006791434,-8.931750061727225,-5.4685887529295805,-2.477348620779558,-2.4729867468788234,-0.7296310663223267,1.052819589925726,-1.052819589925726,0.07302544300000591,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1928.300869749,turning,1.1987532501636697,-0.7544105048775114,-0.13140906740698455,-8.931750061727225,-5.4685887529295805,-2.4773894081186283,-2.4729867468788234,-0.7296591401100159,1.052768605843681,-1.052768605843681,0.012693006000063178,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1928.402397077,turning,1.198899292526488,-0.7544288194835491,-0.13100560342078005,-8.931865351095087,-5.468680252427884,-2.476985944132424,-2.4709694062521423,-0.7296591401100159,1.052768605843681,-1.052768605843681,0.11312565499997618,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1928.522943804,turning,1.198899292526488,-0.7544288194835491,-0.13102948601489928,-8.931865351095087,-5.468680252427884,-2.477009826726543,-2.4709694062521423,-0.7296764850616455,1.0527387527027456,-1.0527387527027456,0.08796158599989212,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
1928.639334387,turning,1.1989968719596458,-0.7544408157685812,-0.12983338614688344,-8.931942210673661,-5.4687415570917475,-2.475813726858527,-2.4696194791403054,-0.7312154769897461,1.0538963964344292,-1.0538963964344292,0.09147812300011537,pixhawk_fused,0.8,0.2,gyro,-1.0,0.002572739962488413,0.03381624445319176,odom,
1928.758221725,turning,1.1991917040390436,-0.7544651285171367,-0.12906025880142202,-8.932095929830812,-5.468863708921982,-2.4750405995130658,-2.4669351690642527,-0.7315779328346252,1.0541917396146163,-1.0541917396146163,0.10151269199991475,pixhawk_fused,0.8,0.2,gyro,-1.0,0.00504112895578146,0.06626089662313461,odom,
1928.858536627,turning,1.1992411341125981,-0.7544717802334913,-0.11807301300318684,-8.932135274615081,-5.468894361253914,-2.4640533537148306,-2.4567442358559446,-0.740871250629425,1.0653780580121384,-1.0653780580121384,0.012208486999952584,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.13521766662597656,odom,
1928.959658581,turning,1.2005222828995197,-0.7545961561941623,-0.11048055531436596,-8.933120724211808,-5.469722431713558,-2.4564608960260097,-2.4187736448880477,-0.740871250629425,1.0653780580121384,-1.0653780580121384,0.11292514599995229,pixhawk_fused,0.8,0.2,gyro,-1.0,0.021054595708847046,0.5534856915473938,odom,
1929.080910643,turning,1.2018995298397708,-0.7546558399096037,-0.07517680989812892,-8.934127218693144,-5.47066441904859,-2.4211571506097727,-2.335274222242464,-0.7674399018287659,1.088655533846031,-1.088655533846031,0.055965687000025355,pixhawk_fused,0.8,0.2,gyro,-1.0,0.01029121596366167,0.8114917874336243,odom,
1929.18117899,turning,1.203577689708818,-0.754584661489396,0.04964350927748473,-8.935250832532308,-5.471912929702938,-2.296336831434159,-2.2514140440976043,-0.9038054347038269,1.223694688792835,-1.223694688792835,0.04728386499982662,pixhawk_fused,0.8,0.2,gyro,-1.0,0.01539410836994648,0.8768112063407898,odom,
1929.302265221,turning,1.205387786244466,-0.7543291322919893,0.07082058188683416,-8.9363351015872,-5.473384699133146,-2.2751597588248096,-2.145200010204316,-0.9038054347038269,1.223694688792835,-1.223694688792835,0.16734308299987788,pixhawk_fused,0.8,0.2,gyro,-1.0,0.017612399533391,0.9591561555862427,odom,
1929.417956907,turning,1.2066330033392973,-0.7540121883006989,0.1750379388919998,-8.93698017305024,-5.474495960540039,-2.170942401819644,-2.0284664442438296,-1.0036256313323975,1.3248102099853858,-1.3248102099853858,0.08973055399997065,pixhawk_fused,0.8,0.2,gyro,-1.0,0.01033968385308981,1.0191020965576172,odom,
1929.519363211,turning,1.2072779578009414,-0.7537722566527298,0.3281076026309089,-8.937260161515047,-5.475124562093383,-2.017872738080735,-1.9194345934238581,-1.16916024684906,1.488813654418598,-1.488813654418598,0.07611959299993032,pixhawk_fused,0.8,0.2,gyro,-1.0,0.005045949015766382,1.060773491859436,odom,
1929.638650618,turning,1.2077196065223734,-0.753545777127139,0.4386659725568489,-8.937407475707316,-5.475598529494594,-1.9073143681547948,-1.7795151087932484,-1.2741509675979614,1.5920759988981588,-1.5920759988981588,0.0922544470001867,pixhawk_fused,0.8,0.2,gyro,-1.0,0.005263110622763634,1.1760369539260864,odom,
1929.73973379,turning,1.2081599854337741,-0.7532219061782532,0.46070179908727127,-8.93748433528589,-5.476139749027057,-1.8852785416243725,-1.6680622789074202,-1.2741509675979614,1.5920759988981588,-1.5920759988981588,0.19297278900012316,pixhawk_fused,0.8,0.2,gyro,-1.0,0.010273236781358719,1.080468773841858,odom,
