local_t,bridge_t,event_type,mission_state,mission_index,mission_total,event_message,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,use_pixhawk_yaw,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,cmd_linear_x_mps,cmd_angular_z_radps,cmd_age_s,nearest_segment,along_track_m,segment_progress_m,segment_ratio,nearest_path_x_m,nearest_path_y_m,nearest_path_yaw_rad,cross_track_error_m,signed_cross_track_error_m,heading_error_rad,distance_to_waypoint_m,turn_kind,turn_target_yaw_rad,turn_yaw_error_rad
1.004363900050521,3895.145668193,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06477420022505465,-6.988149286096292,-5.929533030546964,2.7128858972773253,2.091188700367739,-1.3694031238555908,0.9027366276760804,-0.9027366276760804,0.08046283600015158,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,21.56177509500003,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.498085785262376,,,,
1.004594000056386,3895.263929503,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06493104295433971,-6.988149286096292,-5.929533030546964,2.7130427400066104,2.091188700367739,-1.3695461750030518,0.9029256860297392,-0.9029256860297392,0.04975703899981454,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,21.680771291999918,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.4979289425330908,,,,
1.0047635999508202,3895.364064915,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06509692303027359,-6.988149286096292,-5.929533030546964,2.7132086200825443,2.091188700367739,-1.3697028160095215,0.9031256342344205,-0.9031256342344205,0.03417007300004116,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,21.780948573999922,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.497763062457157,,,,
1.0049087000079453,3895.483857442,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06541643354653903,-6.988149286096292,-5.929533030546964,2.7135281305988097,2.091188700367739,-1.3700006008148193,0.903510754264913,-0.903510754264913,0.047154628000043886,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,21.90024124499996,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.4974435519408915,,,,
1.004988900036551,3895.602396745,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06541643354653903,-6.988149286096292,-5.929533030546964,2.7135281305988097,2.091188700367739,-1.3700006008148193,0.903510754264913,-0.903510754264913,0.16637711499970465,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,22.019452398999874,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.4974435519408915,,,,
1.0050994000630453,3895.703537463,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06566369810669537,-6.988149286096292,-5.929533030546964,2.713775395158966,2.091188700367739,-1.3702466487884521,0.9038087831911616,-0.9038087831911616,0.0750171859999682,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,22.120081519999985,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.4971962873807352,,,,
1.005254799965769,3895.82422278,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06590647068657685,-6.988149286096292,-5.929533030546964,2.7140181677388475,2.091188700367739,-1.3704743385314941,0.9041013895202413,-0.9041013895202413,0.08826191999969524,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,22.239897361000203,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.4969535148008537,,,,
1.0053863000357524,3895.94258929,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.0661060427123763,-6.988149286096292,-5.929533030546964,2.714217739764647,2.091188700367739,-1.370676875114441,0.9043419213168308,-0.9043419213168308,0.09321982199980994,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,22.3596737580001,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.4967539427750542,,,,
1.0055248000426218,3896.045406778,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06628882190345475,-6.988149286096292,-5.929533030546964,2.7144005189557254,2.091188700367739,-1.370830774307251,0.9045622088149174,-0.9045622088149174,0.012410997000188217,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,22.461474624999937,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.4965711635839758,,,,
2.239026700030081,3896.148762584,odom,idle,,4,,-0.010357566398544734,-0.0049029543254174145,0.06649981476510858,-6.988149286096292,-5.929533030546964,2.7146115118173793,2.091188700367739,-1.3710136413574219,0.9048164938710614,-0.9048164938710614,0.06498538499999995,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,22.56459949300006,4,2.60464692524189,0.4990308725281051,0.9901094380014935,-3.956224799402629e-05,-0.004984843247247239,1.5628599854874305,0.010318329101472781,0.010318329101472781,1.496360170722322,,,,
