local_t,bridge_t,event_type,mission_state,mission_index,mission_total,event_message,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,use_pixhawk_yaw,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,cmd_linear_x_mps,cmd_angular_z_radps,cmd_age_s,nearest_segment,along_track_m,segment_progress_m,segment_ratio,nearest_path_x_m,nearest_path_y_m,nearest_path_yaw_rad,cross_track_error_m,signed_cross_track_error_m,heading_error_rad,distance_to_waypoint_m,turn_kind,turn_target_yaw_rad,turn_yaw_error_rad
1.0459149000234902,3494.201429822,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.03562164427332393,-7.051122900808528,-5.892953818612779,-1.2050896000536342,-1.6868935913824892,-0.5012312531471252,0.08555862509054361,-0.08555862509054361,0.08368792199962627,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,35.542234603,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.040983523183421244,,,,
1.0460452999686822,3494.303055863,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.03564092931676899,-7.051122900808528,-5.892953818612779,-1.2051088850970793,-1.6868935913824892,-0.5012295842170715,0.08553503865623145,-0.08553503865623145,0.032176437999623886,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,35.643307082999854,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.041002808226866305,,,,
1.0461396999889985,3494.403448211,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.03562981502065443,-7.051122900808528,-5.892953818612779,-1.2050977708009647,-1.6868935913824892,-0.5012915134429932,0.08554863192155256,-0.08554863192155256,0.026481873000193445,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,35.743377624999994,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.04099169393075175,,,,
1.0462219999171793,3494.523368491,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.035656790379675396,-7.051122900808528,-5.892953818612779,-1.2051247461599857,-1.6868935913824892,-0.5012819766998291,0.08551563986591293,-0.08551563986591293,0.03173754099998405,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,35.86385341000005,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.04101866928977271,,,,
1.0462998999282718,3494.641209507,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.035656790379675396,-7.051122900808528,-5.892953818612779,-1.2051247461599857,-1.6868935913824892,-0.5012819766998291,0.08551563986591293,-0.08551563986591293,0.14997360300003493,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,35.98208584199983,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.04101866928977271,,,,
1.0463735000230372,3494.761255931,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.03570598782242218,-7.051122900808528,-5.892953818612779,-1.2051739436027324,-1.6868935913824892,-0.5012732744216919,0.08545546901263526,-0.08545546901263526,0.07415906100004577,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,36.10175583099999,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.0410678667325195,,,,
1.0464457999914885,3494.863290035,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.03573649080391039,-7.051122900808528,-5.892953818612779,-1.2052044465842207,-1.6868935913824892,-0.5012704133987427,0.0854181622554571,-0.0854181622554571,0.00395749600011186,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,36.20417359200019,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.04109836971400771,,,,
1.0465834999922663,3494.982438981,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.03574858548491311,-7.051122900808528,-5.892953818612779,-1.2052165412652234,-1.6868935913824892,-0.5012670755386353,0.08540336979334473,-0.08540336979334473,0.015992147000361,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,36.32298508299982,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.041110464395010426,,,,
1.046709300018847,3495.100721651,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.03573374129328011,-7.051122900808528,-5.892953818612779,-1.2052016970735904,-1.6868935913824892,-0.5013031363487244,0.08542152505638308,-0.08542152505638308,0.015462030999970011,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,36.441888256999846,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.041095620203377425,,,,
1.046828499995172,3495.20189798,odom,idle,,4,,0.028102972289568384,0.019324743001689803,-0.035736908981658155,-7.051122900808528,-5.892953818612779,-1.2052048647619684,-1.6868935913824892,-0.5013089179992676,0.08541765080127163,-0.08541765080127163,0.03555585499998415,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,36.54249687699985,1,0.02820618474933755,0.02820618474933755,0.03780935561661283,0.028205779289993172,0.00015123742246645134,0.005361878910097319,0.01917378119922738,0.019173781199227382,0.04109878789175547,,,,
