local_t,bridge_t,event_type,mission_state,event_message,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,use_pixhawk_yaw,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps
1.015002500033006,7014.115437291,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5882924544674093,1.525954185382695,-3.2006227133110836,0.21525625141934746,0.0012248998682098313,2.057650327682495,1.418420273464638,-1.418420273464638,0.07339382200007094,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.0150625000242144,7014.234655392,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5882924544674093,1.525954185382695,-3.2006227133110836,0.21525625141934746,0.0012248998682098313,2.057650327682495,1.418420273464638,-1.418420273464638,0.19323093200000585,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.0150907000061125,7014.336176832,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5881862159178988,1.525954185382695,-3.2006227133110836,0.21515001286983693,0.0012248998682098313,2.057734966278076,1.418287521542515,-1.418287521542515,0.09700581400011288,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.0151132000610232,7014.454314979,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5881477401095874,1.525954185382695,-3.2006227133110836,0.21511153706152553,0.0012248998682098313,2.0577588081359863,1.4182394435773598,-1.4182394435773598,0.10227303299961932,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.0151329999789596,7014.576390278,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5881089068398524,1.525954185382695,-3.2006227133110836,0.21507270379179055,0.0012248998682098313,2.0577969551086426,1.4181909189629363,-1.4181909189629363,0.04654936699989776,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.0151516000041738,7014.695432506,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5880357902867872,1.525954185382695,-3.2006227133110836,0.21499958723872536,0.0012248998682098313,2.0578689575195312,1.418099555287044,-1.418099555287044,0.03496963599991432,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.0151705000316724,7014.813752343,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5879409178660195,1.525954185382695,-3.2006227133110836,0.2149047148179577,0.0012248998682098313,2.0579488277435303,1.4179810064169571,-1.4179810064169571,0.09366359999967244,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.0151895000599325,7014.914097797,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5879139867977656,1.525954185382695,-3.2006227133110836,0.2148777837497038,0.0012248998682098313,2.0579686164855957,1.4179473544298664,-1.4179473544298664,0.08554324099986843,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.0152084999717772,7015.014448565,odom,timeout,,0.018226843318039393,0.4812945833488683,1.5877914877934856,1.525954185382695,-3.2006227133110836,0.2147552847454237,0.0012248998682098313,2.0580899715423584,1.4177942846990184,-1.4177942846990184,0.07216742199943837,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
1.9357518999604508,7015.11495634,odom,timeout,,0.0,0.0,-5.42589277078287e-05,1.525954185382695,-3.2006227133110836,0.21470102581771588,0.0012248998682098313,2.0581305027008057,1.4177264610393898,-1.4177264610393898,0.06416631400043116,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0
