local_t,bridge_t,event_type,mission_state,mission_index,mission_total,event_message,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,use_pixhawk_yaw,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,cmd_linear_x_mps,cmd_angular_z_radps,cmd_age_s,actual_left_mps,actual_right_mps,cmd_left_mps,cmd_right_mps,turn_abs_balance_error_mps,turn_linear_leak_ratio,nearest_segment,along_track_m,segment_progress_m,segment_ratio,nearest_path_x_m,nearest_path_y_m,nearest_path_yaw_rad,cross_track_error_m,signed_cross_track_error_m,heading_error_rad,distance_to_waypoint_m,turn_kind,turn_target_yaw_rad,turn_yaw_error_rad
1.0385195999406278,7240.641613849,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.027541097775433343,-6.102026969753287,-5.688057162072322,-1.5008060310949862,-1.659378863981279,3.1332952976226807,0.01621345265211203,-0.01621345265211203,0.09470235900062107,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,128.4475791570003,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.59833742457033,,,,
1.0386561999330297,7240.741908692,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.027541097775433343,-6.102026969753287,-5.688057162072322,-1.5008060310949862,-1.659378863981279,3.1332952976226807,0.01621345265211203,-0.01621345265211203,0.19468465600039053,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,128.5475703050006,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.59833742457033,,,,
1.03873739996925,7240.841915692,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.027506181025129806,-6.102026969753287,-5.688057162072322,-1.5007711143446827,-1.659378863981279,3.13326358795166,0.01625699577249252,-0.01625699577249252,0.09398012200017547,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,128.6477752440005,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.5983025078200264,,,,
1.038812999962829,7240.941926803,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.027500078738375233,-6.102026969753287,-5.688057162072322,-1.5007650120579281,-1.659378863981279,3.1332569122314453,0.016264605657212817,-0.016264605657212817,0.08409561600001325,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,128.74777555800028,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.5982964055332718,,,,
1.0388841000385582,7241.04193171,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.027486738834015423,-6.102026969753287,-5.688057162072322,-1.5007516721535683,-1.659378863981279,3.133244752883911,0.01628124124139213,-0.01628124124139213,0.006433624999772292,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,128.84756082400054,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.598283065628912,,,,
1.0389527999795973,7241.162478383,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.027486738834015423,-6.102026969753287,-5.688057162072322,-1.5007516721535683,-1.659378863981279,3.133244752883911,0.01628124124139213,-0.01628124124139213,0.12693539199972292,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,128.96808459000022,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.598283065628912,,,,
1.0390153999906033,7241.263253175,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.027194424980507836,-6.102026969753287,-5.688057162072322,-1.5004593583000607,-1.659378863981279,3.132643222808838,0.016645770810559776,-0.016645770810559776,0.03430500899958133,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,129.06857515000047,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.5979907517754044,,,,
1.0390787000069395,7241.382805618,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.02716572527275929,-6.102026969753287,-5.688057162072322,-1.5004306585923122,-1.659378863981279,3.132633924484253,0.016681560568526772,-0.016681560568526772,0.047932569999829866,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,129.18813788900025,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.5979620520676558,,,,
1.039140100008808,7241.502464705,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.02722116149309417,-6.102026969753287,-5.688057162072322,-1.500486094812647,-1.659378863981279,3.1327054500579834,0.016612429213026924,-0.016612429213026924,0.05443293400003313,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,129.30806583899994,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.5980174882879907,,,,
1.0392064999323338,7241.604376668,odom,idle,,4,,0.010487215325038886,-0.013605748448665436,-0.027203379795672555,-6.102026969753287,-5.688057162072322,-1.5004683131152254,-1.659378863981279,3.1326849460601807,0.016634603768369567,-0.016634603768369567,0.047397585999533476,pixhawk_fused,True,0.8,0.2,gyro,-1.0,0.0,0.0,0.0,0.0,129.40948516700064,0.0,0.0,0.0,0.0,,,4,1.9863942515513346,0.4863942515513346,0.9727885031026692,0.0,-0.013605748448665411,1.5707963267948966,0.010487215325038886,-0.010487215325038886,1.5979997065905691,,,,
