t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,event_type,event_message
11040.802461936,stopped,-0.0,0.0,-0.002525949428961116,2.1531379124092007,-4.6392054834378325,-2.331917065563154,-0.6830270438517838,-2.6289303302764893,-2.5701906505986165,2.5701906505986165,0.015273561999492813,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
,navigating,-0.0,0.0,-0.002525949428961116,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,going to waypoint 1/3
11040.921797472,navigating,-3.5057437366826573e-06,4.4811810371582645e-05,-0.002913785929693269,2.15317284858128,-4.639233765100944,-2.332304902063886,-0.6836983444516256,-2.6286745071411133,-2.570507621263624,2.570507621263624,0.027787821998572326,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0025766047183424234,-0.033867042511701584,odom,
11041.0421245,navigating,-0.00010614096519810949,0.0013411441223638858,-0.0001935704769291391,2.1541843339443414,-4.640051021983517,-2.329584686611122,-0.672208508541223,-2.629859447479248,-2.569979759201878,2.569979759201878,0.031079785998372245,pixhawk_fused,0.8,0.2,gyro,-1.0,0.007706275209784508,0.1012917309999466,odom,
11041.162472529,navigating,-0.0003757629613541783,0.003975103386909394,0.007515968600621203,2.1562815440361334,-4.641667235849001,-2.3218751475335715,-0.6336495601311204,-2.629859447479248,-2.569979759201878,2.569979759201878,0.1514398519993847,pixhawk_fused,0.8,0.2,gyro,-1.0,0.038577601313591,0.5070662498474121,odom,
11041.283287042,navigating,-0.001735512797544355,0.01256825442074872,0.09434409408240363,2.1634538569826773,-4.646591572484958,-2.235047022051789,-0.5768868720801594,-2.716322898864746,-2.4756380756651097,2.4756380756651097,0.023665524000534788,pixhawk_fused,0.8,0.2,gyro,-1.0,0.11798029392957687,0.26969391107559204,odom,
11041.402665488,navigating,-0.004489626578656413,0.02735513770575774,0.10821943430644065,2.1760807877485275,-4.654764557217491,-2.221171681827752,-0.5816170985051844,-2.7284557819366455,-2.4571114202295474,2.4571114202295474,0.09270835100141994,pixhawk_fused,0.8,0.2,gyro,-1.0,0.13941903412342072,-0.20356924831867218,odom,
11041.521747023,navigating,-0.006601411619940444,0.04024179752362322,0.10162522631628468,2.186886670544737,-4.662096578379256,-2.227765889817908,-0.6215340906619228,-2.7264418601989746,-2.4553774446384096,2.4553774446384096,0.041622153999924194,pixhawk_fused,0.8,0.2,gyro,-1.0,0.09790273755788803,-0.4740709066390991,odom,
11041.621832807,navigating,-0.007246344727427714,0.04572098756249576,0.03459960642262949,2.1913071360798106,-4.665397630733951,-2.294791509711563,-0.6722695603756845,-2.656273603439331,-2.526473606689372,2.526473606689372,0.03322846999981266,pixhawk_fused,0.8,0.2,gyro,-1.0,0.04121948406100273,-0.5417913198471069,odom,
11041.742071678,navigating,-0.0074839466356129945,0.04952734281284664,0.02311690651190279,2.194233248444868,-4.6678435786863215,-2.30627420962229,-0.7297341271164934,-2.656273603439331,-2.526473606689372,2.526473606689372,0.15314000500075053,pixhawk_fused,0.8,0.2,gyro,-1.0,0.038567960262298584,-0.5069395303726196,odom,
