t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,encoder_yaw_rad,pixhawk_yaw_rad,pixhawk_yaw_ros_rad,pixhawk_gyro_yaw_rad,pixhawk_age_s,yaw_source,pixhawk_weight,encoder_weight,pixhawk_yaw_mode,pixhawk_yaw_sign,linear_x_mps,angular_z_radps,event_type,event_message
,navigating,-0.0,0.0,0.02375790084249596,,,,,,,,,True,0.8,0.2,gyro,-1.0,,,mission_status,going to waypoint 1/3
11014.82239325,navigating,-0.0,0.0,0.02376450545898834,1.3794630726923653,-3.2773516971473344,-2.173652969368664,0.35095433005327425,-2.7374303340911865,-2.602777768247763,2.602777768247763,0.0902157239997905,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11014.92319247,navigating,-7.444002963661537e-05,5.0340660432961035e-05,0.023507926398512957,1.3795475017748906,-3.2773209200433597,-2.1739095484291395,0.34961155354580953,-2.737428665161133,-2.602762873167174,2.602762873167174,0.03313142800107016,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0,0.0,odom,
11015.042056642,navigating,-0.0013055268144493406,0.000874936165244334,0.02900111263658589,1.3809373583587767,-3.27680727513243,-2.1684163621910666,0.3638174750104435,-2.7421035766601562,-2.599447435435841,2.599447435435841,0.05150460600088991,pixhawk_fused,0.8,0.2,gyro,-1.0,0.015489104203879833,0.20358969271183014,odom,
11015.14306665,navigating,-0.004798588770965504,0.003076088180268192,0.05516644764276313,1.3847686918968205,-3.275268627887099,-2.1422510271848894,0.4030325882254154,-2.767543315887451,-2.5765443819584344,2.5765443819584344,0.03414260400131752,pixhawk_fused,0.8,0.2,gyro,-1.0,0.06965203583240509,0.44080138206481934,odom,
11015.262356365,navigating,-0.014610064541842901,0.008705102798667798,0.06246568728178259,1.3950818290993265,-3.270622117000535,-2.13495178754587,0.4395315727318626,-2.767543315887451,-2.5765443819584344,2.5765443819584344,0.15373480500056758,pixhawk_fused,0.8,0.2,gyro,-1.0,0.1389349102973938,0.13527174293994904,odom,
11015.383864663,navigating,-0.029165777949282438,0.016769865021895418,0.11273781088721035,1.410150028865929,-3.2635610591257915,-2.084679663940442,0.4253561878139578,-2.8292500972747803,-2.510163277369926,2.510163277369926,0.0873835610000242,pixhawk_fused,0.8,0.2,gyro,-1.0,0.17447037994861603,-0.2697375416755676,odom,
11015.502507426,navigating,-0.04099042234162836,0.023849146351734452,0.08753090588628565,1.4228184463361233,-3.2581343070627873,-2.109886568941367,0.3637869544763955,-2.8099262714385986,-2.5262936789812542,2.5262936789812542,0.09590193199983332,pixhawk_fused,0.8,0.2,gyro,-1.0,0.0928461104631424,-0.8135831952095032,odom,
11015.622637046,navigating,-0.04850051435250933,0.02899826118817846,0.03669570430913227,1.4313933010242728,-3.2550705295434645,-2.16072177051852,0.2887747488618669,-2.76621413230896,-2.5711061012866,2.5711061012866,0.03325427699928696,pixhawk_fused,0.8,0.2,gyro,-1.0,0.06671112030744553,-0.8768548965454102,odom,
11015.722675567,navigating,-0.05286618928897339,0.032589161717222814,-0.024180106690380843,1.4368620596751343,-3.253640018068855,-2.2215975815180333,0.20762851674892638,-2.7094902992248535,-2.626942603898237,2.626942603898237,0.02670029799992335,pixhawk_fused,0.8,0.2,gyro,-1.0,0.07181384414434433,-0.8090851902961731,odom,
11015.823295079,navigating,-0.05799203895431887,0.037613086541974025,-0.12311056661825548,1.4439373623581366,-3.2524340962718994,-2.320528041445908,0.12510899890576677,-2.6102383136749268,-2.7299520972492197,2.7299520972492197,0.08257092999883753,pixhawk_fused,0.8,0.2,gyro,-1.0,0.12059920281171799,-0.8431717753410339,odom,
11015.942135388,navigating,-0.0672029180666369,0.04816053613339129,-0.19089655913888093,1.4578823018063638,-3.2511583021307846,-2.3883140339665334,0.04524448798070191,-2.546760082244873,-2.794735217404554,2.794735217404554,0.05043697300061467,pixhawk_fused,0.8,0.2,gyro,-1.0,0.1212339922785759,-0.7798011898994446,odom,
11016.042468247,navigating,-0.07422132499817047,0.057479563346436745,-0.29749419515843334,1.4695465122826799,-3.2509380794746408,-2.494911669986086,-0.025098530045470503,-2.431032657623291,-2.9103563405396438,2.9103563405396438,0.04195734099994297,pixhawk_fused,0.8,0.2,gyro,-1.0,0.13156497478485107,-0.7120637893676758,odom,
