t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,linear_x_mps,angular_z_radps
11332.313416581,turning,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11332.433227833,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11332.552724754,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11332.676503302,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11332.793308178,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11332.893647057,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11332.993992326,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11333.094074355,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11333.213083795,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11333.314687298,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11333.433690923,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11333.553130194,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11333.653182223,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11333.773204008,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
11333.876417484,busy,0.9838160650875539,0.6020523781105253,-3.116198909963859,-2.866056203842163,-1.369768500328064,0.7788251756654145,0.0,0.0
