t_bridge,mission_state,x_m,y_m,yaw_rad,raw_x_m,raw_y_m,raw_yaw_rad,linear_x_mps,angular_z_radps,event_type,event_message
1400.344923012,done,0.0008766933797859648,-4.624549907124721e-06,-0.012873313743197556,0.7009113430976868,-4.043506622314453,1.0869624504598625,0.0,0.0,odom,
,navigating,0.0008766933797859648,-4.624549907124721e-06,-0.012873313743197556,,,,,,mission_status,going to waypoint 1/4
1400.445104168,navigating,0.0008766933797859648,-4.624549907124721e-06,-0.012873313743197556,0.7009113430976868,-4.043506622314453,1.0869624504598625,0.0,0.0,odom,
1400.564778854,navigating,0.0010825034442829987,-7.3845188719736895e-06,-0.015577801275597603,0.7010071873664856,-4.0433244705200195,1.0842579629274625,0.0025854085106402636,-0.033982761204242706,odom,
1400.665320493,navigating,0.0016487206294375912,-1.4919368544174627e-05,-0.008132528323900212,0.7012708187103271,-4.042823314666748,1.0917032358791599,0.01292055007070303,0.16982845962047577,odom,
1400.786309625,navigating,0.006019153451715878,2.0134153169766578e-05,0.031740535592707175,0.7032226324081421,-4.038912773132324,1.1315762997957672,0.05119626224040985,0.47104865312576294,odom,
1400.887429525,navigating,0.013026039637081141,0.0004018661182380364,0.08326850529424235,0.7060617804527283,-4.032495498657227,1.1831042694973024,0.07782960683107376,0.4649985730648041,odom,
1401.005173136,navigating,0.025251017844495956,0.0016129831999082186,0.10956987815850017,0.7105295062065125,-4.02105188369751,1.2094056423615602,0.12150510400533676,0.0340203121304512,odom,
1401.124833264,navigating,0.0409009434587551,0.0032416407590146416,0.09200237588908289,0.7161791920661926,-4.006366729736328,1.191838140092143,0.12552450597286224,-0.23570020496845245,odom,
1401.225444299,navigating,0.05393088386788921,0.004294759080526959,0.05955732704880479,0.7211529612541199,-3.9942774772644043,1.1593930912518648,0.12287713587284088,-0.403776079416275,odom,
1401.344686727,navigating,0.07219109913745693,0.004923259550159445,-0.0034766961265213503,0.7288783192634583,-3.977720022201538,1.0963590680765387,0.18781942129135132,-0.7778125405311584,odom,
1401.44496147,navigating,0.09071281064794746,0.004510115077978015,-0.04679784272067389,0.7376505732536316,-3.961402177810669,1.0530379214823862,0.20105572044849396,-0.40656745433807373,odom,
1401.565439959,navigating,0.11532719477039931,0.00306368900406756,-0.07318549779491823,0.7501081228256226,-3.9401237964630127,1.0266502664081418,0.1990564614534378,-0.10193807631731033,odom,
1401.684879523,navigating,0.14123373788620078,0.001176054084197485,-0.0684304625852219,0.7635451555252075,-3.917894124984741,1.0314053016178382,0.20775826275348663,0.03371347486972809,odom,
1401.785827124,navigating,0.16362347299136887,-0.0001410953419880845,-0.04138852814035454,0.7748780846595764,-3.8985395431518555,1.0584472360627055,0.21837717294692993,0.37145864963531494,odom,
1401.905822709,navigating,0.1900794308571947,-0.0007921055996129439,0.0005530541977323278,0.7874624133110046,-3.8752591609954834,1.1003888184007924,0.21670611202716827,0.33909499645233154,odom,
1402.005865023,navigating,0.21240838188118955,-0.0005117891040296307,0.028958264494995056,0.7973442077636719,-3.855233907699585,1.1287940286980551,0.2223116159439087,0.2718210518360138,odom,
1402.124787323,navigating,0.2381533075893028,0.00034135761654538466,0.033689912394227584,0.8082655072212219,-3.831904649734497,1.1335256765972876,0.19976480305194855,0.0,odom,
1402.224836692,navigating,0.259300177290555,0.0009044940317839562,0.015404134372817735,0.8173589110374451,-3.8128044605255127,1.1152398985758778,0.2022956907749176,-0.23560641705989838,odom,
1402.344508447,navigating,0.2845634947970769,0.0010178600968311496,-0.008296556778515374,0.8287209272384644,-3.7902400493621826,1.0915392074245447,0.20326679944992065,-0.16909821331501007,odom,
1402.444860443,navigating,0.3061230885188551,0.0007210301349259568,-0.019819301311890802,0.838767945766449,-3.771162271499634,1.0800164628911693,0.20844405889511108,-0.10147418081760406,odom,
1402.546955439,navigating,0.3278854321402568,0.0002566792934423079,-0.021840683609984257,0.8490562438964844,-3.7519798278808594,1.0779950805930758,0.22388435900211334,0.033824604004621506,odom,
1402.666368073,navigating,0.3546093689581115,-0.0002265130979844654,-0.010333161933600232,0.8616126179695129,-3.728384494781494,1.0895026022694598,0.21714158356189728,0.1359105259180069,odom,
1402.785446516,navigating,0.38073722449065805,-0.00031826569908138813,0.004568439061314766,0.8735496997833252,-3.7051427364349365,1.1044042032643748,0.21027079224586487,0.0,odom,
1402.885883229,navigating,0.4023980644919966,-0.00013085564588602439,0.012017145108967453,0.8832111358642578,-3.6857550144195557,1.1118529093120275,0.22314777970314026,0.03371335566043854,odom,
1402.987578187,navigating,0.42442975028205115,0.00010063766358225923,0.0072602023894567935,0.8930015563964844,-3.6660168170928955,1.1070959665925169,0.21035724878311157,-0.09320049732923508,odom,
1403.105184572,navigating,0.4505185301390473,0.00019071801178716097,-0.0008239982962114922,0.904758870601654,-3.6427273750305176,1.0990117659068486,0.2248910665512085,-0.0340510755777359,odom,
1403.206603385,navigating,0.4729008328389719,0.00014503978946711626,-0.0028439055998108476,0.9149553775787354,-3.622802495956421,1.0969918586032492,0.227384552359581,7.500846550101414e-05,odom,
1403.324919041,navigating,0.5002049141438656,0.00010459309209562284,0.0005473162646734142,0.9273804426193237,-3.598489284515381,1.1003830804677335,0.22528594732284546,0.0,odom,
1403.445132343,navigating,0.5279004544744205,0.00016915771958292414,0.0018891615042451182,0.9398895502090454,-3.573779582977295,1.1017249257073052,0.2186938375234604,-0.10145383328199387,odom,
1403.564794225,navigating,0.553538391251343,0.00016418858326511243,-0.0035110618922042924,0.9515269994735718,-3.5509350299835205,1.0963247023108558,0.20427288115024567,-0.03391960263252258,odom,
1403.665186055,navigating,0.5750951030001911,4.2738764735511525e-05,-0.00823070735870779,0.9614164233207703,-3.531780242919922,1.0916050568443523,0.224862739443779,-0.10191748291254044,odom,
1403.785086302,navigating,0.601633493502244,-0.00017588310089799997,-0.0068898117563196415,0.9736528396606445,-3.508230209350586,1.0929459524467404,0.2128668874502182,0.03371010720729828,odom,
1403.886562017,navigating,0.6239592792074393,-0.0002792332719210311,-0.0014634923052285753,0.9838750958442688,-3.488381862640381,1.0983722718978315,0.22275352478027344,0.03358104079961777,odom,
1404.005571348,navigating,0.6509948709731975,-0.0001880399737577143,0.008704075840446635,0.9960610270500183,-3.4642481803894043,1.1085398400435067,0.22705958783626556,0.0678292065858841,odom,
1404.124779362,navigating,0.6777800741540656,0.00011484254115756709,0.013429988714707575,1.0079447031021118,-3.440241575241089,1.1132657529177676,0.21766512095928192,0.1009054109454155,odom,
1404.247217435,navigating,0.7045369050817298,0.00032789767379975965,-0.0007921366554330955,1.0198955535888672,-3.4163010120391846,1.099043627547627,0.2245951145887375,-0.15530557930469513,odom,
1404.364979279,navigating,0.7305436098870451,0.0001845580052780016,-0.011604384225095465,1.0318236351013184,-3.393190622329712,1.0882313799779646,0.22756168246269226,-0.0679791048169136,odom,
1404.485283467,navigating,0.7571824906596379,-0.0001463001471445624,-0.01161148598141648,1.044205665588379,-3.3696019649505615,1.0882242782216436,0.2161858230829239,0.0,odom,
1404.5867437,navigating,0.7794607980696839,-0.0003513463814557305,-0.00551712168689944,1.0544970035552979,-3.349842071533203,1.0943186425161606,0.21805056929588318,0.0337185338139534,odom,
1404.705139011,navigating,0.8062849066672583,-0.00034188309207894285,0.007325664110504837,1.0666598081588745,-3.3259339332580566,1.107161428313565,0.22955924272537231,0.03390274569392204,odom,
1404.805599287,navigating,0.828049572681142,-0.00012140580554959035,0.012053909170217869,1.0763388872146606,-3.306438684463501,1.111889673373278,0.21194492280483246,-6.995171861490235e-05,odom,
1404.905868046,navigating,0.848679982811481,8.619161658468544e-05,0.005962237427891148,1.085514783859253,-3.2879600524902344,1.1057980016309512,0.19604775309562683,-0.0678122267127037,odom,
1405.025520738,navigating,0.8714072973384794,0.0001069593099696231,-0.007546957156975509,1.0958086252212524,-3.26769757270813,1.0922888070460846,0.17414523661136627,-0.20196841657161713,odom,
